"","hn_1","best_match","street_type","base_function","spell_ave_true","suffix_true","both_true"
"2667",NA,"E 49 & MADISON AVE.","AVE","E 49 & MADISON AVE. AVE","E 49 & MADISON AVE. AVE","E 49TH & MADISON AVE. AVE","E 49TH & MADISON AVE. AVE"
"2668",54,"WILLIAM","ST","54 WILLIAM ST","54 WILLIAM ST","54 WILLIAM ST","54 WILLIAM ST"
"2669",115,"CHATHAM","ST","115 CHATHAM ST","115 CHATHAM ST","115 CHATHAM ST","115 CHATHAM ST"
"2670",732,"CARROLL","ST","732 CARROLL ST","732 CARROLL ST","732 CARROLL ST","732 CARROLL ST"
"2671",3,"W 28","ST","3 W 28 ST","3 W 28 ST","3 W 28TH ST","3 W 28TH ST"
"2672",51,"CORTLANDT","ST","51 CORTLANDT ST","51 CORTLANDT ST","51 CORTLANDT ST","51 CORTLANDT ST"
"2673",239,"4","ST","239 4 ST","239 4 ST","239 4TH ST","239 4TH ST"
"2674",23,"NEW","ST","23 NEW ST","23 NEW ST","23 NEW ST","23 NEW ST"
"2675",154,"NASSAU","ST","154 NASSAU ST","154 NASSAU ST","154 NASSAU ST","154 NASSAU ST"
"2676",61,"WILLIAM","ST","61 WILLIAM ST","61 WILLIAM ST","61 WILLIAM ST","61 WILLIAM ST"
"2677",20,"BEEKMAN","ST","20 BEEKMAN ST","20 BEEKMAN ST","20 BEEKMAN ST","20 BEEKMAN ST"
"2678",NA,"","ST",NA,NA,NA,NA
"2679",NA,"4 AVE & E 68","AVE","4 AVE & E 68 AVE","4 AVE & E 68 AVE","4TH AVE & E 68 AVE","4TH AVE & E 68 AVE"
"2680",62,"CLIFF","ST","62 CLIFF ST","62 CLIFF ST","62 CLIFF ST","62 CLIFF ST"
"2681",43,"MAIDEN LA","ST","43 MAIDEN LA ST","43 MAIDEN LA ST","43 MAIDEN LA ST","43 MAIDEN LA ST"
"2682",73,"W 73","ST","73 W 73 ST","73 W 73 ST","73 W 73RD ST","73 W 73RD ST"
"2683",506,"W 38","ST","506 W 38 ST","506 W 38 ST","506 W 38TH ST","506 W 38TH ST"
"2684",67,"PARK PL","PL","67 PARK PL","67 PARK PL","67 PARK PL","67 PARK PL"
"2685",82,"SULLIVAN","ST","82 SULLIVAN ST","82 SULLIVAN ST","82 SULLIVAN ST","82 SULLIVAN ST"
"2686",NA,"","ST",NA,NA,NA,NA
"2687",32,"32","ST","32 32 ST","32 32 ST","32 32ND ST","32 32ND ST"
"2688",346,"BROADWAY","AVE","346 BROADWAY AVE","THREE HUNDRED FORTY-SIX BROADWAY AVE","346 BROADWAY AVE","THREE HUNDRED FORTY-SIX BROADWAY AVE"
"2689",10,"CEDAR","ST","10 CEDAR ST","10 CEDAR ST","10 CEDAR ST","10 CEDAR ST"
"2690",437,"E 23","ST","437 E 23 ST","437 E 23 ST","437 E 23RD ST","437 E 23RD ST"
"2691",84,"BEEKMAN","ST","84 BEEKMAN ST","84 BEEKMAN ST","84 BEEKMAN ST","84 BEEKMAN ST"
"2692",30,"CORTLANDT","ST","30 CORTLANDT ST","30 CORTLANDT ST","30 CORTLANDT ST","30 CORTLANDT ST"
"2693",83,"BOWERY","ST","83 BOWERY ST","83 BOWERY ST","83 BOWERY ST","83 BOWERY ST"
"2694",187,"CHERRY","ST","187 CHERRY ST","187 CHERRY ST","187 CHERRY ST","187 CHERRY ST"
"2695",527,"W 22","ST","527 W 22 ST","527 W 22 ST","527 W 22ND ST","527 W 22ND ST"
"2696",100,"E 23","ST","100 E 23 ST","100 E 23 ST","100 E 23RD ST","100 E 23RD ST"
"2697",16,"139","ST","16 139 ST","16 139 ST","16 139TH ST","16 139TH ST"
"2698",908,"3","ST","908 3 ST","908 3 ST","908 3RD ST","908 3RD ST"
"2699",NA,"","ST",NA,NA,NA,NA
"2700",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"2701",NA,"26N.WILLIAM","ST","26N.WILLIAM ST","26N.WILLIAM ST","26THN.WILLIAM ST","26THN.WILLIAM ST"
"2702",463,"7","ST","463 7 ST","463 7 ST","463 7TH ST","463 7TH ST"
"2703",49,"CFOURTH AVE.","AVE","49 CFOURTH AVE. AVE","FORTY-NINE CFOURTH AVE. AVE","49 CFOURTH AVE. AVE","FORTY-NINE CFOURTH AVE. AVE"
"2704",40,"BROADWAY","AVE","40 BROADWAY AVE","FORTY BROADWAY AVE","40 BROADWAY AVE","FORTY BROADWAY AVE"
"2705",154,"NASSAU","ST","154 NASSAU ST","154 NASSAU ST","154 NASSAU ST","154 NASSAU ST"
"2706",58,"ANN","ST","58 ANN ST","58 ANN ST","58 ANN ST","58 ANN ST"
"2707",32,"PARK","ST","32 PARK ST","32 PARK ST","32 PARK ST","32 PARK ST"
"2708",46,"BROAD","ST","46 BROAD ST","46 BROAD ST","46 BROAD ST","46 BROAD ST"
"2709",13,"BROAD","ST","13 BROAD ST","13 BROAD ST","13 BROAD ST","13 BROAD ST"
"2710",36,"BROADWAY","AVE","36 BROADWAY AVE","THIRTY-SIX BROADWAY AVE","36 BROADWAY AVE","THIRTY-SIX BROADWAY AVE"
"2711",304,"4","ST","304 4 ST","304 4 ST","304 4TH ST","304 4TH ST"
"2712",193,"WORTH","ST","193 WORTH ST","193 WORTH ST","193 WORTH ST","193 WORTH ST"
"2713",20,"CLIFF","ST","20 CLIFF ST","20 CLIFF ST","20 CLIFF ST","20 CLIFF ST"
"2714",68,"E 4","ST","68 E 4 ST","68 E 4 ST","68 E 4TH ST","68 E 4TH ST"
"2715",52,"BROADWAY","AVE","52 BROADWAY AVE","FIFTY-TWO BROADWAY AVE","52 BROADWAY AVE","FIFTY-TWO BROADWAY AVE"
"2716",21,"PARK ROW","ROW","21 PARK ROW","21 PARK ROW","21 PARK ROW","21 PARK ROW"
"2717",NA,"10 AVE & W 156","AVE","10 AVE & W 156 AVE","10 AVE & W 156 AVE","10TH AVE & W 156 AVE","10TH AVE & W 156 AVE"
"2718",6,"S WILLIAM","ST","6 S WILLIAM ST","6 S WILLIAM ST","6 S WILLIAM ST","6 S WILLIAM ST"
"2719",1,"FULTON","ST","1 FULTON ST","1 FULTON ST","1 FULTON ST","1 FULTON ST"
"2720",20,"E 27","ST","20 E 27 ST","20 E 27 ST","20 E 27TH ST","20 E 27TH ST"
"2721",NA,"","ST",NA,NA,NA,NA
"2722",110,"LIBERTY","ST","110 LIBERTY ST","110 LIBERTY ST","110 LIBERTY ST","110 LIBERTY ST"
"2723",54,"WILLIAM","ST","54 WILLIAM ST","54 WILLIAM ST","54 WILLIAM ST","54 WILLIAM ST"
"2724",176,"BROADWAY","AVE","176 BROADWAY AVE","ONE HUNDRED SEVENTY-SIX BROADWAY AVE","176 BROADWAY AVE","ONE HUNDRED SEVENTY-SIX BROADWAY AVE"
"2725",348,"PEARL","ST","348 PEARL ST","348 PEARL ST","348 PEARL ST","348 PEARL ST"
"2726",106,"WALL","ST","106 WALL ST","106 WALL ST","106 WALL ST","106 WALL ST"
"2727",NA,"","ST",NA,NA,NA,NA
"2728",NA,"25","ST","25 ST","25 ST","25TH ST","25TH ST"
"2729",NA,"N Y AND S CHARLESTON S CO PIER N 27. R.","PIER","N Y AND S CHARLESTON S CO PIER N 27. R. PIER","N Y AND S CHARLESTON S CO PIER N 27. R. PIER","N Y AND S CHARLESTON S CO PIER N 27TH. R. PIER","N Y AND S CHARLESTON S CO PIER N 27TH. R. PIER"
"2730",52,"WILLIAM","ST","52 WILLIAM ST","52 WILLIAM ST","52 WILLIAM ST","52 WILLIAM ST"
"2731",60,"BROADWAY","AVE","60 BROADWAY AVE","SIXTY BROADWAY AVE","60 BROADWAY AVE","SIXTY BROADWAY AVE"
"2732",110,"BROADWAY","AVE","110 BROADWAY AVE","ONE HUNDRED TEN BROADWAY AVE","110 BROADWAY AVE","ONE HUNDRED TEN BROADWAY AVE"
"2733",NA,"N Y. AND S HAVANA. S. CO. BROADWAY","AVE","N Y. AND S HAVANA. S. CO. BROADWAY AVE","N Y. AND S HAVANA. S. CO. BROADWAY AVE","N Y. AND S HAVANA. S. CO. BROADWAY AVE","N Y. AND S HAVANA. S. CO. BROADWAY AVE"
"2734",1191,"BROADWAY","AVE","1191 BROADWAY AVE","ONE THOUSAND ONE HUNDRED NINETY-ONE BROADWAY AVE","1191 BROADWAY AVE","ONE THOUSAND ONE HUNDRED NINETY-ONE BROADWAY AVE"
"2735",210,"FULTON","ST","210 FULTON ST","210 FULTON ST","210 FULTON ST","210 FULTON ST"
"2736",61,"BROADWAY","AVE","61 BROADWAY AVE","SIXTY-ONE BROADWAY AVE","61 BROADWAY AVE","SIXTY-ONE BROADWAY AVE"
"2737",119,"LIBERTY","ST","119 LIBERTY ST","119 LIBERTY ST","119 LIBERTY ST","119 LIBERTY ST"
"2738",NA,"N Y. AND L. I. BRG CO. ILL BROADWAY","BRG","N Y. AND L. I. BRG CO. ILL BROADWAY BRG","N Y. AND L. I. BRG CO. ILL BROADWAY BRG","N Y. AND L. I. BRG CO. ILL BROADWAY BRG","N Y. AND L. I. BRG CO. ILL BROADWAY BRG"
"2739",1,"BROADWAY","AVE","1 BROADWAY AVE","ONE BROADWAY AVE","1 BROADWAY AVE","ONE BROADWAY AVE"
"2740",NA,"N Y. AND MASS. CONSTRUCTION CO. BOWLING GR.","ST","N Y. AND MASS. CONSTRUCTION CO. BOWLING GR. ST","N Y. AND MASS. CONSTRUCTION CO. BOWLING GR. ST","N Y. AND MASS. CONSTRUCTION CO. BOWLING GR. ST","N Y. AND MASS. CONSTRUCTION CO. BOWLING GR. ST"
"2741",NA,"152","ST","152 ST","152 ST","152ND ST","152ND ST"
"2742",NA,"N Y. N AND. J. READY MOTOR CO. ILL LIBERTY","ST","N Y. N AND. J. READY MOTOR CO. ILL LIBERTY ST","N Y. N AND. J. READY MOTOR CO. ILL LIBERTY ST","N Y. N AND. J. READY MOTOR CO. ILL LIBERTY ST","N Y. N AND. J. READY MOTOR CO. ILL LIBERTY ST"
"2743",40,"BROADWAY","AVE","40 BROADWAY AVE","FORTY BROADWAY AVE","40 BROADWAY AVE","FORTY BROADWAY AVE"
"2744",229,"BROADWAY","AVE","229 BROADWAY AVE","TWO HUNDRED TWENTY-NINE BROADWAY AVE","229 BROADWAY AVE","TWO HUNDRED TWENTY-NINE BROADWAY AVE"
"2745",NA,"57","ST","57 ST","57 ST","57TH ST","57TH ST"
"2746",42,"CEDAR","ST","42 CEDAR ST","42 CEDAR ST","42 CEDAR ST","42 CEDAR ST"
"2747",139,"FRONT","ST","139 FRONT ST","139 FRONT ST","139 FRONT ST","139 FRONT ST"
"2748",37,"PARK ROW","ROW","37 PARK ROW","37 PARK ROW","37 PARK ROW","37 PARK ROW"
"2749",6,"COOPER","ST","6 COOPER ST","6 COOPER ST","6 COOPER ST","6 COOPER ST"
"2750",31,"BEEKMAN","ST","31 BEEKMAN ST","31 BEEKMAN ST","31 BEEKMAN ST","31 BEEKMAN ST"
"2751",124,"BROADWAY","AVE","124 BROADWAY AVE","ONE HUNDRED TWENTY-FOUR BROADWAY AVE","124 BROADWAY AVE","ONE HUNDRED TWENTY-FOUR BROADWAY AVE"
"2752",243,"RECTOR","ST","243 RECTOR ST","243 RECTOR ST","243 RECTOR ST","243 RECTOR ST"
"2753",414,"BCKER","ST","414 BCKER ST","414 BCKER ST","414 BCKER ST","414 BCKER ST"
"2754",NA,"N Y CATSKILL AND ATHENS STEAMBOAT CO PIER N 34.R.","ST","N Y CATSKILL AND ATHENS STEAMBOAT CO PIER N 34.R. ST","N Y CATSKILL AND ATHENS STEAMBOAT CO PIER N 34.R. ST","N Y CATSKILL AND ATHENS STEAMBOAT CO PIER N 34TH.R. ST","N Y CATSKILL AND ATHENS STEAMBOAT CO PIER N 34TH.R. ST"
"2755",NA,"N Y. CEMENT CO. DEY","ST","N Y. CEMENT CO. DEY ST","N Y. CEMENT CO. DEY ST","N Y. CEMENT CO. DEY ST","N Y. CEMENT CO. DEY ST"
"2756",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"2757",409,"GANSEVOORT","ST","409 GANSEVOORT ST","409 GANSEVOORT ST","409 GANSEVOORT ST","409 GANSEVOORT ST"
"2758",151,"BROADWAY","AVE","151 BROADWAY AVE","ONE HUNDRED FIFTY-ONE BROADWAY AVE","151 BROADWAY AVE","ONE HUNDRED FIFTY-ONE BROADWAY AVE"
"2759",1,"NASSAU","ST","1 NASSAU ST","1 NASSAU ST","1 NASSAU ST","1 NASSAU ST"
"2760",10,"WARREN","ST","10 WARREN ST","10 WARREN ST","10 WARREN ST","10 WARREN ST"
"2761",126,"FULTON","ST","126 FULTON ST","126 FULTON ST","126 FULTON ST","126 FULTON ST"
"2762",32,"BROADWAY","AVE","32 BROADWAY AVE","THIRTY-TWO BROADWAY AVE","32 BROADWAY AVE","THIRTY-TWO BROADWAY AVE"
"2763",123,"WILLIAM","ST","123 WILLIAM ST","123 WILLIAM ST","123 WILLIAM ST","123 WILLIAM ST"
"2764",96,"BCKER","ST","96 BCKER ST","96 BCKER ST","96 BCKER ST","96 BCKER ST"
"2765",1,"FULTON","ST","1 FULTON ST","1 FULTON ST","1 FULTON ST","1 FULTON ST"
"2766",NA,"","ST",NA,NA,NA,NA
"2767",NA,"HANOVER SQ.","ST","HANOVER SQ. ST","HANOVER SQ. ST","HANOVER SQ. ST","HANOVER SQ. ST"
"2768",866,"BROADWAY","AVE","866 BROADWAY AVE","EIGHT HUNDRED SIXTY-SIX BROADWAY AVE","866 BROADWAY AVE","EIGHT HUNDRED SIXTY-SIX BROADWAY AVE"
"2769",161,"FRONT","ST","161 FRONT ST","161 FRONT ST","161 FRONT ST","161 FRONT ST"
"2770",7,"BROADWAY","AVE","7 BROADWAY AVE","SEVEN BROADWAY AVE","7 BROADWAY AVE","SEVEN BROADWAY AVE"
"2771",191,"FULTON","ST","191 FULTON ST","191 FULTON ST","191 FULTON ST","191 FULTON ST"
"2772",178,"PRINCE","ST","178 PRINCE ST","178 PRINCE ST","178 PRINCE ST","178 PRINCE ST"
"2773",58,"WALL","ST","58 WALL ST","58 WALL ST","58 WALL ST","58 WALL ST"
"2774",NA,"GRAND","ST","GRAND ST","GRAND ST","GRAND ST","GRAND ST"
"2775",72,"WALL","ST","72 WALL ST","72 WALL ST","72 WALL ST","72 WALL ST"
"2776",254,"SOUTAND CLIN","ST","254 SOUTAND CLIN ST","254 SOUTAND CLIN ST","254 SOUTAND CLIN ST","254 SOUTAND CLIN ST"
"2777",47,"PEARL","ST","47 PEARL ST","47 PEARL ST","47 PEARL ST","47 PEARL ST"
"2778",NA,"E 68 & 3 AVE.","AVE","E 68 & 3 AVE. AVE","E 68 & 3 AVE. AVE","E 68TH & 3 AVE. AVE","E 68TH & 3 AVE. AVE"
"2779",NA," AVE. A","AVE","AVE. A AVE","AVE. A AVE","AVE. A AVE","AVE. A AVE"
"2780",64,"MADISON","ST","64 MADISON ST","64 MADISON ST","64 MADISON ST","64 MADISON ST"
"2781",52,"BROADWAY","AVE","52 BROADWAY AVE","FIFTY-TWO BROADWAY AVE","52 BROADWAY AVE","FIFTY-TWO BROADWAY AVE"
"2782",206,"WEST","ST","206 WEST","206 WEST","206 WEST","206 WEST"
"2783",18,"VESEY","ST","18 VESEY ST","18 VESEY ST","18 VESEY ST","18 VESEY ST"
"2784",170,"2","ST","170 2 ST","170 2 ST","170 2ND ST","170 2ND ST"
"2785",10,"PECK SL.","ST","10 PECK SL. ST","10 PECK SL. ST","10 PECK SL. ST","10 PECK SL. ST"
"2786",21,"CORTLANDT","ST","21 CORTLANDT ST","21 CORTLANDT ST","21 CORTLANDT ST","21 CORTLANDT ST"
"2787",NA,"10 AVE & W 61","AVE","10 AVE & W 61 AVE","10 AVE & W 61 AVE","10TH AVE & W 61 AVE","10TH AVE & W 61 AVE"
"2788",19,"PARK PL","PL","19 PARK PL","19 PARK PL","19 PARK PL","19 PARK PL"
"2789",NA,"N Y INSTITUTION FOR THE INSTRUCTION OF THE DEAF 6 DUMB , W 163 & TWELH AVE.","AVE","N Y INSTITUTION FOR THE INSTRUCTION OF THE DEAF 6 DUMB , W 163 & TWELH AVE. AVE","N Y INSTITUTION FOR THE INSTRUCTION OF THE DEAF 6 DUMB , W 163 & TWELH AVE. AVE","N Y INSTITUTION FOR THE INSTRUCTION OF THE DEAF 6TH DUMB , W 163 & TWELH AVE. AVE","N Y INSTITUTION FOR THE INSTRUCTION OF THE DEAF 6TH DUMB , W 163 & TWELH AVE. AVE"
"2790",658,"BROADWAY","AVE","658 BROADWAY AVE","SIX HUNDRED FIFTY-EIGHT BROADWAY AVE","658 BROADWAY AVE","SIX HUNDRED FIFTY-EIGHT BROADWAY AVE"
"2791",199,"PRINCE","ST","199 PRINCE ST","199 PRINCE ST","199 PRINCE ST","199 PRINCE ST"
"2792",94,"BOWERY","ST","94 BOWERY ST","94 BOWERY ST","94 BOWERY ST","94 BOWERY ST"
"2793",27,"WILLIAM","ST","27 WILLIAM ST","27 WILLIAM ST","27 WILLIAM ST","27 WILLIAM ST"
"2794",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"2795",52,"WALL","ST","52 WALL ST","52 WALL ST","52 WALL ST","52 WALL ST"
"2796",346,"BROADWAY","AVE","346 BROADWAY AVE","THREE HUNDRED FORTY-SIX BROADWAY AVE","346 BROADWAY AVE","THREE HUNDRED FORTY-SIX BROADWAY AVE"
"2797",NA,"N Y. LIQUID FUEL CO. BOWLING GR.","ST","N Y. LIQUID FUEL CO. BOWLING GR. ST","N Y. LIQUID FUEL CO. BOWLING GR. ST","N Y. LIQUID FUEL CO. BOWLING GR. ST","N Y. LIQUID FUEL CO. BOWLING GR. ST"
"2798",18,"PARK PL","PL","18 PARK PL","18 PARK PL","18 PARK PL","18 PARK PL"
"2799",126,"MAIDEN LA","ST","126 MAIDEN LA ST","126 MAIDEN LA ST","126 MAIDEN LA ST","126 MAIDEN LA ST"
"2800",NA,"88 & FIH","ST","88 & FIH ST","88 & FIH ST","88TH & FIH ST","88TH & FIH ST"
"2801",378,"FRONT","ST","378 FRONT ST","378 FRONT ST","378 FRONT ST","378 FRONT ST"
"2802",301,"301","ST","301 301 ST","301 301 ST","301 301ST ST","301 301ST ST"
"2803",31,"CARMINE","ST","31 CARMINE ST","31 CARMINE ST","31 CARMINE ST","31 CARMINE ST"
"2804",NA,"1C6 BOWERY","ST","1C6 BOWERY ST","1C6 BOWERY ST","1STC6 BOWERY ST","1STC6 BOWERY ST"
"2805",NA,"4 AVE & E 131","AVE","4 AVE & E 131 AVE","4 AVE & E 131 AVE","4TH AVE & E 131 AVE","4TH AVE & E 131 AVE"
"2806",NA,"NEW CENTRAL COAL CO. ILL BROADWAY","AVE","NEW CENTRAL COAL CO. ILL BROADWAY AVE","NEW CENTRAL COAL CO. ILL BROADWAY AVE","NEW CENTRAL COAL CO. ILL BROADWAY AVE","NEW CENTRAL COAL CO. ILL BROADWAY AVE"
"2807",2,"E 33","ST","2 E 33 ST","2 E 33 ST","2 E 33RD ST","2 E 33RD ST"
"2808",208,"BROADWAY","AVE","208 BROADWAY AVE","TWO HUNDRED EIGHT BROADWAY AVE","208 BROADWAY AVE","TWO HUNDRED EIGHT BROADWAY AVE"
"2809",80,"WALL","ST","80 WALL ST","80 WALL ST","80 WALL ST","80 WALL ST"
"2810",62,"READE","ST","62 READE ST","62 READE ST","62 READE ST","62 READE ST"
"2811",2,"PEARL","ST","2 PEARL ST","2 PEARL ST","2 PEARL ST","2 PEARL ST"
"2812",NA,"","ST",NA,NA,NA,NA
"2813",30,"UNION SQ","ST","30 UNION SQ ST","30 UNION SQ ST","30 UNION SQ ST","30 UNION SQ ST"
"2814",17,"CORTLANDT","ST","17 CORTLANDT ST","17 CORTLANDT ST","17 CORTLANDT ST","17 CORTLANDT ST"
"2815",NA,"W HL 21","HL","W HL 21 HL","W HL 21 HL","W HL 21ST HL","W HL 21ST HL"
"2816",97,"WATER","ST","97 WATER ST","97 WATER ST","97 WATER ST","97 WATER ST"
"2817",93,"LIBERTY","ST","93 LIBERTY ST","93 LIBERTY ST","93 LIBERTY ST","93 LIBERTY ST"
"2818",87,"WALL","ST","87 WALL ST","87 WALL ST","87 WALL ST","87 WALL ST"
"2819",72,"READE","ST","72 READE ST","72 READE ST","72 READE ST","72 READE ST"
"2820",NA,"N J STEAMBOAT CO PIER N 41. R.","ST","N J STEAMBOAT CO PIER N 41. R. ST","N J STEAMBOAT CO PIER N 41. R. ST","N J STEAMBOAT CO PIER N 41ST. R. ST","N J STEAMBOAT CO PIER N 41ST. R. ST"
"2821",17,"BURLING SL.","ST","17 BURLING SL. ST","17 BURLING SL. ST","17 BURLING SL. ST","17 BURLING SL. ST"
"2822",61,"MAIDEN LA","ST","61 MAIDEN LA ST","61 MAIDEN LA ST","61 MAIDEN LA ST","61 MAIDEN LA ST"
"2823",71,"BROADWAY","AVE","71 BROADWAY AVE","SEVENTY-ONE BROADWAY AVE","71 BROADWAY AVE","SEVENTY-ONE BROADWAY AVE"
"2824",33,"BROAD","ST","33 BROAD ST","33 BROAD ST","33 BROAD ST","33 BROAD ST"
"2825",61,"BROADWAY","AVE","61 BROADWAY AVE","SIXTY-ONE BROADWAY AVE","61 BROADWAY AVE","SIXTY-ONE BROADWAY AVE"
"2826",432,"W 36","ST","432 W 36 ST","432 W 36 ST","432 W 36TH ST","432 W 36TH ST"
"2827",21,"CORTLANDT","ST","21 CORTLANDT ST","21 CORTLANDT ST","21 CORTLANDT ST","21 CORTLANDT ST"
"2828",1331,"BROADWAY","AVE","1331 BROADWAY AVE","ONE THOUSAND THREE HUNDRED THIRTY-ONE BROADWAY AVE","1331 BROADWAY AVE","ONE THOUSAND THREE HUNDRED THIRTY-ONE BROADWAY AVE"
"2829",201,"E 29","ST","201 E 29 ST","201 E 29 ST","201 E 29TH ST","201 E 29TH ST"
"2830",282,"BOWERY","ST","282 BOWERY ST","282 BOWERY ST","282 BOWERY ST","282 BOWERY ST"
"2831",283,"E 47","ST","283 E 47 ST","283 E 47 ST","283 E 47TH ST","283 E 47TH ST"
"2832",24,"CHRISTOPHER","ST","24 CHRISTOPHER ST","24 CHRISTOPHER ST","24 CHRISTOPHER ST","24 CHRISTOPHER ST"
"2833",418,"E 9","ST","418 E 9 ST","418 E 9 ST","418 E 9TH ST","418 E 9TH ST"
"2834",86,"RIDGE","ST","86 RIDGE ST","86 RIDGE ST","86 RIDGE ST","86 RIDGE ST"
"2835",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"2836",15,"3","ST","15 3 ST","15 3 ST","15 3RD ST","15 3RD ST"
"2837",NA,"BLVD & W 79","ST","BLVD & W 79 ST","BLVD & W 79 ST","BLVD & W 79TH ST","BLVD & W 79TH ST"
"2838",NA,"COURTLAND AVE & 160","AVE","COURTLAND AVE & 160 AVE","COURTLAND AVE & 160 AVE","COURTLAND AVE & 160TH AVE","COURTLAND AVE & 160TH AVE"
"2839",NA,"AND ENVELOPE AND","ST","AND ENVELOPE AND ST","AND ENVELOPE AND ST","AND ENVELOPE AND ST","AND ENVELOPE AND ST"
"2840",564,"BROOME","ST","564 BROOME ST","564 BROOME ST","564 BROOME ST","564 BROOME ST"
"2841",NA,"3 AVE & 168","AVE","3 AVE & 168 AVE","3 AVE & 168 AVE","3RD AVE & 168 AVE","3RD AVE & 168 AVE"
"2842",131,"W 131","ST","131 W 131 ST","131 W 131 ST","131 W 131ST ST","131 W 131ST ST"
"2843",NA,"WASHN & 163","ST","WASHN & 163 ST","WASHN & 163 ST","WASHN & 163RD ST","WASHN & 163RD ST"
"2844",NA,"3 AVE & 141","AVE","3 AVE & 141 AVE","3 AVE & 141 AVE","3RD AVE & 141 AVE","3RD AVE & 141 AVE"
"2845",NA,"IOS GWICH AVE.","AVE","IOS GWICH AVE. AVE","IOS GWICH AVE. AVE","IOS GWICH AVE. AVE","IOS GWICH AVE. AVE"
"2846",33,"DIVISION","ST","33 DIVISION ST","33 DIVISION ST","33 DIVISION ST","33 DIVISION ST"
"2847",721,"ASH","ST","721 ASH ST","721 ASH ST","721 ASH ST","721 ASH ST"
"2848",NA,"3 AVE & 153","AVE","3 AVE & 153 AVE","3 AVE & 153 AVE","3RD AVE & 153 AVE","3RD AVE & 153 AVE"
"2849",NA,"8 AVE & W 153","AVE","8 AVE & W 153 AVE","8 AVE & W 153 AVE","8TH AVE & W 153 AVE","8TH AVE & W 153 AVE"
"2850",722,"BROADWAY","AVE","722 BROADWAY AVE","SEVEN HUNDRED TWENTY-TWO BROADWAY AVE","722 BROADWAY AVE","SEVEN HUNDRED TWENTY-TWO BROADWAY AVE"
"2851",33,"BROAD","ST","33 BROAD ST","33 BROAD ST","33 BROAD ST","33 BROAD ST"
"2852",26,"49W 26","ST","26 49W 26 ST","26 49W 26 ST","26 49THW 26 ST","26 49THW 26 ST"
"2853",NA,"155 & ELTON AVE.","AVE","155 & ELTON AVE. AVE","155 & ELTON AVE. AVE","155TH & ELTON AVE. AVE","155TH & ELTON AVE. AVE"
"2854",33,"6 AVE.","AVE","33 6 AVE. AVE","THIRTY-THREE 6 AVE. AVE","33 6TH AVE. AVE","THIRTY-THREE 6TH AVE. AVE"
"2855",131,"DIVISION","ST","131 DIVISION ST","131 DIVISION ST","131 DIVISION ST","131 DIVISION ST"
"2856",66,"CATHARINE","ST","66 CATHARINE ST","66 CATHARINE ST","66 CATHARINE ST","66 CATHARINE ST"
"2857",NA,"MANHATTAN MKT AND 102 BARCLAY","ST","MANHATTAN MKT AND 102 BARCLAY ST","MANHATTAN MKT AND 102 BARCLAY ST","MANHATTAN MKT AND 102ND BARCLAY ST","MANHATTAN MKT AND 102ND BARCLAY ST"
"2858",NA,"B7 BOWERY","ST","B7 BOWERY ST","B7 BOWERY ST","B7TH BOWERY ST","B7TH BOWERY ST"
"2859",NA,"MANHATTAN MKT AND 102 BARCLAY","ST","MANHATTAN MKT AND 102 BARCLAY ST","MANHATTAN MKT AND 102 BARCLAY ST","MANHATTAN MKT AND 102ND BARCLAY ST","MANHATTAN MKT AND 102ND BARCLAY ST"
"2860",264,"264","ST","264 264 ST","264 264 ST","264 264TH ST","264 264TH ST"
"2861",NA,"","ST",NA,NA,NA,NA
"2862",128,"128","ST","128 128 ST","128 128 ST","128 128TH ST","128 128TH ST"
"2863",NA,"NASSAU","ST","NASSAU ST","NASSAU ST","NASSAU ST","NASSAU ST"
"2864",183,"BROADWAY","AVE","183 BROADWAY AVE","ONE HUNDRED EIGHTY-THREE BROADWAY AVE","183 BROADWAY AVE","ONE HUNDRED EIGHTY-THREE BROADWAY AVE"
"2865",29,"NASSAU","ST","29 NASSAU ST","29 NASSAU ST","29 NASSAU ST","29 NASSAU ST"
"2866",33,"NASSAU","ST","33 NASSAU ST","33 NASSAU ST","33 NASSAU ST","33 NASSAU ST"
"2867",NA,"NATIONAL BANK OF THE STATE N OF. Y. WILLIAM","ST","NATIONAL BANK OF THE STATE N OF. Y. WILLIAM ST","NATIONAL BANK OF THE STATE N OF. Y. WILLIAM ST","NATIONAL BANK OF THE STATE N OF. Y. WILLIAM ST","NATIONAL BANK OF THE STATE N OF. Y. WILLIAM ST"
"2868",66,"DUANE","ST","66 DUANE ST","66 DUANE ST","66 DUANE ST","66 DUANE ST"
"2869",194,"BROADWAY","AVE","194 BROADWAY AVE","ONE HUNDRED NINETY-FOUR BROADWAY AVE","194 BROADWAY AVE","ONE HUNDRED NINETY-FOUR BROADWAY AVE"
"2870",401,"BROADWAY","AVE","401 BROADWAY AVE","FOUR HUNDRED ONE BROADWAY AVE","401 BROADWAY AVE","FOUR HUNDRED ONE BROADWAY AVE"
