"","col1","col2","col3","col4","col5","col6","col7","col8","col9","col10"
"6426","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6427",NA,NA,NA,NA,NA,"MORRIS AVE","151",NA,NA,NA
"6428",NA,NA,NA,NA,NA,"CENTRAL AVE.","CENTRAL BRG",NA,NA,NA
"6429","H 53010 AVE,H H 513TENTH AVE.",NA,NA,NA,NA,NA,NA,NA,NA,"1310"
"6430","8 N BROADWAYTH. J.","8","N BROADWAYTH. J.",NA,NA,NA,NA,NA,NA,NA
"6431","CLARKSON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6432","CLARKSON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6433",NA,NA,NA,NA,NA,"WASHN","170",NA,NA,NA
"6434",NA,NA,NA,"1 AVE","E 122",NA,NA,NA,NA,NA
"6435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6436","H H 136E 61",NA,NA,NA,NA,NA,NA,NA,NA,"E 61"
"6437","ESTATE OF",NA,NA,NA,NA,NA,NA,NA,"21","CORTLANDT"
"6438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6439","ESTATE OF",NA,NA,NA,NA,NA,NA,NA,"139","E 12"
"6440","ESTATE OF",NA,NA,NA,NA,NA,NA,NA,"30","W 14"
"6441","4(W 11 39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6442","ESTATE OF",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6444","233 WATER","233","WATER",NA,NA,NA,NA,NA,NA,NA
"6445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6446","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6447","CENTRE MKT PL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6448",NA,NA,NA,"E 96","LEX. AVE.",NA,NA,NA,NA,NA
"6449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6450","CONNECTICUT CLOCK CO H 74 NASSAU",NA,NA,NA,NA,NA,NA,NA,"74","NASSAU"
"6451","H 170 BROADWAY","170","BROADWAY",NA,NA,NA,NA,NA,"170","BROADWAY"
"6452","LIMITED",NA,NA,NA,NA,NA,NA,NA,"4","FLETCHER"
"6453","52 BROADWAY","52","BROADWAY",NA,NA,NA,NA,NA,NA,NA
"6454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6456","FULTON MKT.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6457",NA,NA,NA,"149","MOTT AVE.",NA,NA,NA,NA,NA
"6458","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6460","CLION PL. BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6461",NA,NA,NA,NA,NA,NA,"160",NA,NA,NA
"6462",NA,NA,NA,NA,NA,"WASHN","160",NA,NA,NA
"6463","H E 624 14","624","E 14",NA,NA,NA,NA,NA,"624","E 14"
"6464","DYE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6465","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"6466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6467",NA,NA,NA,NA,NA,"150","MOTT AVE.",NA,NA,NA
"6468","COMMERCIAL ADVERTISER H 126 FULTON",NA,NA,NA,NA,NA,NA,NA,"126","FULTON"
"6469","COMMERCIAL ADVERTISER ASSN H 126 FULTON",NA,NA,NA,NA,NA,NA,NA,"126","FULTON"
"6470","COMMERCIAL FIRE INS CO H 157 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"157","BROADWAY"
"6471","COMMERCIAL MUTUAL INS CO H 57 WILLIAM",NA,NA,NA,NA,NA,NA,NA,"57","WILLIAM"
"6472","COMMERCIAL PATHFINDER H 101 MAIDEN LA.",NA,NA,NA,NA,NA,NA,NA,"101","MAIDEN LA"
"6473","COMMERCIAL UNION ASSURANCE CO H 37",NA,NA,NA,NA,NA,NA,NA,NA,"37"
"6474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6475","CASTLE GARDEN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6476","COMMISSIONERS OF QUARANTINE H 82 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"82","BROADWAY"
"6477","COMMUNIPAW COAL CO. ILL BROADWAY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6478","COMPAGNIE FRANCHISE DU T6L6GRAPHE DE PARIS N A Y H 1 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"1","BROADWAY"
"6479","COMPOSITE IRON WORKS CO H 133 MERCER",NA,NA,NA,NA,NA,NA,NA,"133","MERCER"
"6480","COLUMBIA STEAM NAVIGATION CO PIER E 22 R AND 116 SOUTH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6481","COLUMBUS  , CHICAGO AND INDIANA CENTRAL RAILWAY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6482","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"6483",NA,NA,NA,"4 AVE","E 135",NA,NA,NA,NA,NA
"6484","E 129 AND 23683 AVE.","129","AND 23683 AVE.",NA,NA,NA,NA,NA,NA,NA
"6485","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6486","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6487","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6488",NA,NA,NA,NA,NA,"167","R. R. AVE.",NA,NA,NA
"6489","EL",NA,NA,NA,NA,NA,NA,NA,"194","BROADWAY"
"6490","COLORADO CATTLE CO H 120 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"120","BROADWAY"
"6491","COLORADO CENTRAL CONSOLIDATED MINING CO H 34 PINE",NA,NA,NA,NA,NA,NA,NA,"34","PINE"
"6492","COLORADO COAL AND IRON CO H 21 CORTLANDT",NA,NA,NA,NA,NA,NA,NA,"21","CORTLANDT"
"6493",NA,NA,NA,"E 65","1 AVE.",NA,NA,NA,NA,NA
"6494",NA,NA,NA,"W 143","10 AVE.",NA,NA,NA,NA,NA
"6495","AND FOUNDER OF THE COLTON DENTAL ASSOCIATION OFFICE 19",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6496","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"6497","COLUMBIA CAR SPRING CO H 3227 AVE.",NA,NA,NA,NA,NA,NA,NA,"322","7"
"6498",NA,NA,NA,"E 49","MADISON AVE.",NA,NA,NA,NA,NA
"6499","COLUMBIA FIRE INS CO H 59 LIBERTY",NA,NA,NA,NA,NA,NA,NA,"59","LIBERTY"
"6500","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"6501",NA,NA,NA,NA,NA,"154","COURTLAND AVE.",NA,NA,NA
"6502","ARE H 21 MURRAY",NA,NA,NA,NA,NA,NA,NA,"21","MURRAY"
"6503","COLLINS METAL WATCH CO H 3 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"3","BROADWAY"
"6504",NA,NA,NA,NA,NA,"149","EAGLE AVE.",NA,NA,NA
"6505","REFUSED",NA,NA,NA,NA,NA,NA,NA,"271","BROADWAY"
"6506",NA,NA,NA,NA,NA,"3 AVE","146",NA,NA,NA
"6507","9043 AVE,H H 9163 AVE.","916","3 AVE.",NA,NA,NA,NA,NA,"916","3"
"6508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6509","GERMAN EMIGRANT MISSIONARY SOC H 3 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"3","BROADWAY"
"6510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6511","AM EMIGRANT CO H 14 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"14","BROADWAY"
"6512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6513","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6514",NA,NA,NA,"139","3 AVE.",NA,NA,NA,NA,NA
"6515",NA,NA,NA,NA,NA,"UNION AVE","165",NA,NA,NA
"6516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6519","79 AVE,H H W 400 53","400","W 53",NA,NA,NA,NA,NA,"400","W 53"
"6520",NA,NA,NA,NA,NA,"E 89","MADISON AVE.",NA,NA,NA
"6521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6523",NA,NA,NA,NA,NA,"W 81","8 AVE.",NA,NA,NA
"6524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6525","28 CARMINE","28","CARMINE",NA,NA,NA,NA,NA,NA,NA
"6526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6527","METROPOLITAN DRAWINGROOM CAR CO H 30 VESEY",NA,NA,NA,NA,NA,NA,NA,"30","VESEY"
"6528",NA,NA,NA,NA,NA,"3 AVE","151",NA,NA,NA
"6529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6531","E 418 9","418","E 9",NA,NA,NA,NA,NA,NA,NA
"6532","46 PINE AND 58 BOND","46","PINE AND 58 BOND",NA,NA,NA,NA,NA,NA,NA
"6533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6535","2828 AVE.","282","8 AVE.",NA,NA,NA,NA,NA,NA,NA
"6536","20 CATHARINE","20","CATHARINE",NA,NA,NA,NA,NA,NA,NA
"6537","6928 AVE.","692","8 AVE.",NA,NA,NA,NA,NA,NA,NA
"6538","CHAIR CO H 442 PEARL",NA,NA,NA,NA,NA,NA,NA,"442","PEARL"
"6539","H H 684 LEX. AVE.","684","LEX. AVE.",NA,NA,NA,NA,NA,NA,"684"
"6540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6541","H H 100 BAXTER","100","BAXTER",NA,NA,NA,NA,NA,"100","BAXTER"
"6542","SOUTH FERRY RAILWAY CO H 22 WHITEHALL",NA,NA,NA,NA,NA,NA,NA,"22","WHITEHALL"
"6543",NA,NA,NA,"W 49","7 AVE.",NA,NA,NA,NA,NA
"6544","3873 AVE,H H 3922 AVE.","392","2 AVE.",NA,NA,NA,NA,NA,"392","2"
"6545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6546",NA,NA,NA,NA,NA,NA,"168",NA,NA,NA
"6547",NA,NA,NA,NA,NA,NA,"159",NA,NA,NA
"6548","GRAND CENTRAL DEPOT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6549","COCHRAN AND CO H 346 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"346","BROADWAY"
"6550","COAST WRECKING CO H 51 WALL",NA,NA,NA,NA,NA,NA,NA,"51","WALL"
"6551","TO 73 BEHUNE","73","BEHUNE",NA,NA,NA,NA,NA,NA,NA
"6552","H H 392 CLINTON  , BKLYN","392","CLINTON , BKLYN",NA,NA,NA,NA,"BKLYN","392","CLINTON"
"6553","FULTON MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6554","3007 AVE.","300","7 AVE.",NA,NA,NA,NA,NA,NA,NA
"6555","1C WILLETT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6556","ILL BROADWAY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6557","4 PEARL","4","PEARL",NA,NA,NA,NA,NA,NA,NA
"6558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6559","S BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6560","9 WHITEHALL","9","WHITEHALL",NA,NA,NA,NA,NA,NA,NA
"6561","CLIMAX MINING CO H 58 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"58","BROADWAY"
"6562","H H S 213 H 3,BKLYN","213","S H 3,BKLYN",NA,NA,NA,NA,"BKLYN","213","3"
"6563","44 COLUMBIA","44","COLUMBIA",NA,NA,NA,NA,NA,NA,NA
"6564","CLINTON FIRE INS CO H 172 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"172","BROADWAY"
"6565","H 58 ,H 61 H 198 AND 957 BROADWAY ,H 48 NEW H 38 WHITEHALL ,H 348 CANAL ,H 46E","61","H 198 AND 957 BROADWAY",NA,NA,NA,NA,NA,"61","BROADWAY"
"6566","CLINTON WIRE CLOTH CO H 73 FULTON",NA,NA,NA,NA,NA,NA,NA,NA,"73"
"6567","CLIO GOLD MINING CO H 52 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"52","BROADWAY"
"6568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6569","CLEMENTS SPRING BED E CO 4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6570","138 BOWERY","138","BOWERY",NA,NA,NA,NA,NA,NA,NA
"6571","BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6572","CLEVELAND GOLD CO H 54 WILLIAM",NA,NA,NA,NA,NA,NA,NA,"54","WILLIAM"
"6573","CLEVELAND PAPER BOX MACHINE CO H 38 READE",NA,NA,NA,NA,NA,NA,NA,"38","READE"
"6574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6577",NA,NA,NA,NA,NA,"149","EAGLE AVE.",NA,NA,NA
"6578","BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6579",NA,NA,NA,"11 AVE","W 59",NA,NA,NA,NA,NA
"6580","99 . MARKS PL.","99",". MARKS PL.",NA,NA,NA,NA,NA,NA,NA
"6581",NA,NA,NA,NA,NA,"10 AVE","W 64",NA,NA,NA
"6582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6583","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"6584","92","92",NA,NA,NA,NA,NA,NA,NA,NA
"6585",NA,NA,NA,NA,NA,"GROVE AVE","161",NA,NA,NA
"6586","1 BROADWAY,128","1","BROADWAY,128",NA,NA,NA,NA,NA,NA,NA
"6587","LEHIGH COAL AND NAVIGATION CO H 110 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"110","BROADWAY"
"6588","LEHIGH VALLEY C ALY CO H 21 CORTLANDT",NA,NA,NA,NA,NA,NA,NA,"21","CORTLANDT"
"6589",NA,NA,NA,"AVE A","E 76",NA,NA,NA,NA,NA
"6590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6592","438 BROADWAY,H. N. J.",NA,NA,NA,NA,NA,NA,"N. J.",NA,NA
"6593","438 BROADWAY","438","BROADWAY",NA,NA,NA,NA,NA,NA,NA
"6594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6595","W 70","70",NA,NA,NA,NA,NA,NA,NA,NA
"6596",NA,NA,NA,NA,NA,"RIVERSIDE AVE","W 90",NA,NA,NA
"6597","LEHIGH VALLEY R R CO H 21 CORTLANDT",NA,NA,NA,NA,NA,NA,NA,"21","CORTLANDT"
"6598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6599","LEHIGH AND EASTERN RAILWAY CO H 128 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"128","BROADWAY"
"6600","LEHIGH AND WILKESBARRE COAL CO H 71 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"71","BROADWAY"
"6601","579 AVE.","57","9 AVE.",NA,NA,NA,NA,NA,NA,NA
"6602","GRAND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6606",NA,NA,NA,NA,NA,"10 AVE","W 70",NA,NA,NA
"6607","216 BROADWAY","216","BROADWAY",NA,NA,NA,NA,NA,NA,NA
"6608","CLARENDON MILL AND MINING CO H 32 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"32","BROADWAY"
"6609","74 WALL","74","WALL",NA,NA,NA,NA,NA,NA,NA
"6610","CITIZENS INS CO H 156 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"156","BROADWAY"
"6611","CITIZENS STEAMBOAT CO PIER N 49. R.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6612","CITY FIRE INS. CO. ILL BROADWAY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6613","351 BOWERY","351","BOWERY",NA,NA,NA,NA,NA,NA,NA
"6614","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"6615","71 BROADWAY","71","BROADWAY",NA,NA,NA,NA,NA,NA,NA
"6616","112 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6617","614 BROADWAY","614","BROADWAY",NA,NA,NA,NA,NA,NA,NA
"6618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6619",NA,NA,NA,NA,NA,"3 AVE","138",NA,NA,NA
"6620",NA,NA,NA,NA,NA,NA,"159",NA,NA,NA
"6621","CHRISTOPHER AND 10 R R CO H 170 CHRISTOPHER",NA,NA,NA,NA,NA,NA,NA,"170","CHRISTOPHER"
"6622","STUBOECK AND CO IMPS H 558 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"558","BROADWAY"
"6623","W 406 39","406","W 39",NA,NA,NA,NA,NA,NA,NA
"6624","INDIANAPOLIS DECATUR AND SPRINGFIELD RAILWAY CO H 120 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"120","BROADWAY"
"6625","THE",NA,NA,NA,NA,NA,NA,NA,"1","BROADWAY"
"6626","CHRYSOLITE SILVER MINING CO H 1 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"1","BROADWAY"
"6627","BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6628","BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6629","11 CITY HALL","11","CITY HALL",NA,NA,NA,NA,NA,NA,NA
"6630","70 JAMES","70","JAMES",NA,NA,NA,NA,NA,NA,NA
"6631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6632",NA,NA,NA,NA,NA,"10 AVE.","W",NA,NA,NA
"6633",NA,NA,NA,"SEDGWICK AVE.","DEPOT PL.",NA,NA,NA,NA,NA
"6634",NA,NA,NA,NA,NA,"W 65","10 AVE.",NA,NA,NA
"6635","CHRISTIAN ADVOCATE H 8 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"8","BROADWAY"
"6636","CHRISTIAN AT WORK H 216 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"216","BROADWAY"
"6637","CHRISTIAN AT WORK PUBLISHING CO H 216 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"216","BROADWAY"
"6638","CHRISTIAN INTELLIGENCER ASSN H 6 NEW CHURCH",NA,NA,NA,NA,NA,NA,NA,"6","CHURCH"
"6639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6640","CHRISTIAN VOLKS CALENDER H 356 PEARL",NA,NA,NA,NA,NA,NA,NA,"356","PEARL"
"6641","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"6642","CHICAGO AND NORTH WESTERN RAILWAY CO H 52 WALL",NA,NA,NA,NA,NA,NA,NA,"52","WALL"
"6643","CHICAGO  , MILWAUKEE AND PAUL RAILWAY CO H 68 WILLIAM",NA,NA,NA,NA,NA,NA,NA,"68","WILLIAM"
"6644","CHICAGO  , ROCK ISLAND AND PACIFIC RAILWAY CO H 13 WILLIAM AND 257 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"13","BROADWAY"
"6645","CHICAGO  ,  LOUIS AND NEW ORLEANS R R CO H 31 NASSAU AND 73 CEDAR",NA,NA,NA,NA,NA,NA,NA,"31","NASSAU"
"6646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6647",NA,NA,NA,"3 AVE.","ALEXANDER",NA,NA,NA,NA,NA
"6648","TOMPKINS AVE. BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6649",NA,NA,NA,"BLVD","W 93",NA,NA,NA,NA,NA
"6650",NA,NA,NA,NA,NA,"WASHN","169",NA,NA,NA
"6651","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"6652","LIMITED",NA,NA,NA,NA,NA,NA,NA,NA,"32"
"6653","E 151 23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6654","AND WHOLESALE AND RETAIL DEALER IN CHINESE AND JAPANESE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6655","CHIPLEY CORSET AND CLASP CO H 103 FRANKLIN",NA,NA,NA,NA,NA,NA,NA,"103","FRANKLIN"
"6656","212 DIVISION","212","DIVISION",NA,NA,NA,NA,NA,NA,NA
"6657","202 WILLIAM","202","WILLIAM",NA,NA,NA,NA,NA,NA,NA
"6658","BELLEVUE HOS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6660","FIH AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6661","TOMPKINS AVE. BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6662","CAL",NA,NA,NA,NA,NA,NA,NA,"18","WALL"
"6663","168 ATTORNEY","168","ATTORNEY",NA,NA,NA,NA,NA,NA,NA
"6664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6665","CHESAPEAKE AND IDAHO GOLD AND SILVER MINING CO H 162 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"162","BROADWAY"
"6666","CHESAPEAKE AND OHIO RAILWAY CO H 9 NASSAU",NA,NA,NA,NA,NA,NA,NA,"9","NASSAU"
"6667","104","104",NA,NA,NA,NA,NA,NA,NA,NA
"6668","CHESTER MICA AND PORCELAIN CO H 87 LIBERTY",NA,NA,NA,NA,NA,NA,NA,"87","LIBERTY"
"6669","H H W 447 27","447","W 27",NA,NA,NA,NA,NA,"447","W 27"
"6670","CHESTER TUBE AND IRON CO H 57 MAIDEN LA.",NA,NA,NA,NA,NA,NA,NA,"57","MAIDEN LA"
"6671","MANHATTAN MKT AND 2 WASHN.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6672","MANHATTAN MKT AND 2 WASHN.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6673",NA,NA,NA,NA,NA,"E 197","1 AVE.",NA,NA,NA
"6674","PUB CO H 114 NASSAU",NA,NA,NA,NA,NA,NA,NA,"114","NASSAU"
"6675","192 GREENE","192","GREENE",NA,NA,NA,NA,NA,NA,NA
"6676",NA,NA,NA,NA,NA,"3 AVE","167 ,",NA,NA,NA
"6677",NA,NA,NA,"8 AVE","W 127",NA,NA,NA,NA,NA
"6678","COTTAGE PL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6679","H H 490 LEX. AVE.","490","LEX. AVE.",NA,NA,NA,NA,NA,NA,"490"
"6680","94 ESSEX","94","ESSEX",NA,NA,NA,NA,NA,NA,NA
"6681","CHARLOTTEBURGH AND GREEN LAKE R R CO H 98 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"98","BROADWAY"
"6682","W 3 24,H H 2409 AVE.","240","9 AVE.",NA,NA,NA,NA,NA,"240","9"
"6683","CHARTER OAK LTFE INS CO H 161 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"161","BROADWAY"
"6684","CHAMPION BELT HOOK CO H 110 LIBERTY",NA,NA,NA,NA,NA,NA,NA,"110","LIBERTY"
"6685","124","124",NA,NA,NA,NA,NA,NA,NA,NA
"6686","PEARL AND 88 WATER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6687",NA,NA,NA,NA,NA,"W 133","FIH AVE.",NA,NA,NA
"6688",NA,NA,NA,NA,NA,"W 133","FIH AVE.",NA,NA,NA
"6689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6690","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"6691","CANNON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6692",NA,NA,NA,NA,NA,"W 125",". NICHOLAS AVE ,",NA,NA,NA
"6693","E 9 AND 40 JOHN","9","AND 40 JOHN",NA,NA,NA,NA,NA,NA,NA
"6694","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6695","CHATHAM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6696",NA,NA,NA,NA,NA,"TINTON AVE","144",NA,NA,NA
"6697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6698","H E 640 12","640","E 12",NA,NA,NA,NA,NA,"640","E 12"
"6699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6700","THE",NA,NA,NA,NA,NA,NA,NA,"132","NASSAU"
"6701","CENTENNIAL DESK MFG CO H E 638 12",NA,NA,NA,NA,NA,NA,NA,"638","E 12"
"6702","CENTENNIAL SAPPHIRE MINING CO H 140 NASSAU",NA,NA,NA,NA,NA,NA,NA,"140","NASSAU"
"6703","ADIRONDACK R R CO H 20 NASSAU",NA,NA,NA,NA,NA,NA,NA,"20","NASSAU"
"6704","CENTRAL ARIZONA MINING CO H 30 BROAD",NA,NA,NA,NA,NA,NA,NA,"30","BROAD"
"6705","CENTRAL BRANCH UNION PACIFIC R R CO H 78 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"78","BROADWAY"
"6706","CENTRAL BRG CO H 52 WALL",NA,NA,NA,NA,NA,NA,NA,"52","WALL"
"6707","CENTRAL CROSSTOWN R R CO H 3 AVE. A",NA,NA,NA,NA,NA,NA,NA,"3","AVE A"
"6708",NA,NA,NA,NA,"142",NA,NA,NA,NA,NA
"6709","CENTRAL IOWA RAILWAY CO H 20 BROAD",NA,NA,NA,NA,NA,NA,NA,"20","BROAD"
"6710","W VA",NA,NA,NA,NA,NA,NA,NA,"9","NASSAU"
"6711","CENTRAL MINING CO H 76 WALL",NA,NA,NA,NA,NA,NA,NA,"76","WALL"
"6712","COJEWEIERSJJL82 BROADWAY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6713","CENTRAL PACIFIC R R CO H 9 NASSAU AND 11 PINE",NA,NA,NA,NA,NA,NA,NA,"9","NASSAU"
"6714","CENTRAL N PARK E AND R R CO H 79910 AVE.",NA,NA,NA,NA,NA,NA,NA,"799","10"
"6715","CENTRAL PETROLEUM CO H 41 SOUTH",NA,NA,NA,NA,NA,NA,NA,NA,"41"
"6716","CENTRAL SAFE DEPOSIT CO H W 71 23",NA,NA,NA,NA,NA,NA,NA,"71","W 23"
"6717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6718","PIER 36","36",NA,NA,NA,NA,NA,NA,NA,NA
"6719",NA,NA,NA,NA,NA,"W 88","10 AVE.",NA,NA,NA
"6720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6722","AND WHOLESALE AGENTS OF THE ROCKFORD WATCH CO H 7",NA,NA,NA,NA,NA,NA,NA,NA,"7"
"6723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6724","JRFURNITURE,4818 AVE,H H W 341 37","341","W 37",NA,NA,NA,NA,NA,"341","W 37"
"6725","BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6727","30","30",NA,NA,NA,NA,NA,NA,NA,NA
"6728","E 9 AND 40 JOHN","9","AND 40 JOHN",NA,NA,NA,NA,NA,NA,NA
"6729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
