"","col1","col2","col3","col4","col5","col6","col7","col8","col9","col10"
"4524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4525","W 17 AVE C H 8","17","AVE C H 8",NA,NA,NA,NA,NA,NA,"8"
"4526","RYA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4527","W N 33 AVE H 10","33","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"4528","W N 25 AVE H 9","25","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"4529","W N 27 AVE H 7","27","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"4530","E N 28 AVE H 3","28","AVE N H 3",NA,NA,NA,NA,NA,NA,"3"
"4531","32 MADISON","32","MADISON",NA,NA,NA,NA,NA,NA,NA
"4532","E N 42 AVE H 3","42","AVE N H 3",NA,NA,NA,NA,NA,NA,"3"
"4533","H H 693 B.WAY","693","B.WAY",NA,NA,NA,NA,NA,NA,"693"
"4534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4535","180 DIVISION","180","DIVISION",NA,NA,NA,NA,NA,NA,NA
"4536","W N 32 AVE H 7","32","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"4537","W N 27 AVE H 6","27","AVE N H 6",NA,NA,NA,NA,NA,NA,"6"
"4538","H 57 AVE H 4","57","AVE H 4",NA,NA,NA,NA,NA,"57","AVE H"
"4539","W N 27 AVE H 7","27","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"4540","185 AVE H 6","185","AVE H 6",NA,NA,NA,NA,NA,NA,"6"
"4541","38 OAK","38","OAK",NA,NA,NA,NA,NA,NA,NA
"4542","118 BROADWAY ,H H 522 BROOME","522","BROOME",NA,NA,NA,NA,NA,"522","BROOME"
"4543","W 193 25","193","W 25",NA,NA,NA,NA,NA,NA,NA
"4544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4545",NA,NA,NA,"MOTT","PRINCE",NA,NA,NA,NA,NA
"4546","102 BROADWAY , PACIFIC","102","BROADWAY , PACIFIC",NA,NA,NA,NA,NA,NA,NA
"4547","H H 18 PARK PL","18","PARK PL",NA,NA,NA,NA,NA,"18","PARK PL"
"4548","17 WARD POLICE ,H 872","87","2",NA,NA,NA,NA,NA,"87","2"
"4549","419 GRAND","419","GRAND",NA,NA,NA,NA,NA,NA,NA
"4550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4551","438 BROADWAY","438","BROADWAY",NA,NA,NA,NA,NA,NA,NA
"4552","438 BROADWAY","438","BROADWAY",NA,NA,NA,NA,NA,NA,NA
"4553","H OTEL,E L17 BROADWAY H H E 117 B.WAY",NA,NA,NA,NA,NA,NA,NA,NA,"117"
"4554","E N 30 AVE H 3","30","AVE N H 3",NA,NA,NA,NA,NA,NA,"3"
"4555",NA,NA,NA,NA,NA,"8","AVE. D",NA,NA,NA
"4556","218 BOWERY ,H H 218 BOWRY","218","BOWRY",NA,NA,NA,NA,NA,NA,"218"
"4557","218 BOWERY","218","BOWERY",NA,NA,NA,NA,NA,NA,NA
"4558","H 127 CHATHM","127","CHATHM",NA,NA,NA,NA,NA,NA,"127"
"4559","SAN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4560","CT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4561","W 20 AVE C H 11","20","AVE C H 11",NA,NA,NA,NA,NA,NA,"11"
"4562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4563","8 WALL , BROOKLYN","8","WALL ,",NA,NA,NA,NA,NA,NA,NA
"4564","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4565","W 20 AVE C H 7","20","AVE C H 7",NA,NA,NA,NA,NA,NA,"7"
"4566","W N 4LST AVE H 9",NA,NA,NA,NA,NA,NA,NA,NA,"9"
"4567","SAV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4568","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"4569",NA,NA,NA,NA,NA,"AVE B","E 13",NA,NA,NA
"4570","77 BROOME","77","BROOME",NA,NA,NA,NA,NA,NA,NA
"4571","317 BOWERY","317","BOWERY",NA,NA,NA,NA,NA,NA,NA
"4572","E N 28 AVE H 1","28","AVE N H 1",NA,NA,NA,NA,NA,NA,"1"
"4573","E N 25 AVE H 1","25","AVE N H 1",NA,NA,NA,NA,NA,NA,"1"
"4574","CUSTOM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4575","34 SUFFOLK","34","SUFFOLK",NA,NA,NA,NA,NA,NA,NA
"4576",NA,NA,NA,NA,NA,"3","AVE. B",NA,NA,NA
"4577","W N 27 AVE H 7","27","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"4578","W N 38 AVE H 9","38","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"4579","84 ALLEN","84","ALLEN",NA,NA,NA,NA,NA,NA,NA
"4580","10*9 ELDRIDGE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4581","W N 37 AVE H 9","37","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"4582",NA,NA,NA,"ELM","CANAL",NA,NA,NA,NA,NA
"4583","2L6FIH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4584","OF PETER A H 34 WARREN",NA,NA,NA,NA,NA,NA,NA,"34","WARREN"
"4585","W N 23 AVE H 6","23","AVE N H 6",NA,NA,NA,NA,NA,NA,"6"
"4586","3B BONA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4587","W N 25 AVE H 7","25","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"4588","189 ORCHARD","189","ORCHARD",NA,NA,NA,NA,NA,NA,NA
"4589","WALKER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4590",NA,NA,NA,NA,NA,"E 13","AVE. B",NA,NA,NA
"4591",NA,NA,NA,NA,NA,"W 29","AVE. G",NA,NA,NA
"4592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4593","W N 31 AVE H 7","31","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"4594","42 NORFOLK","42","NORFOLK",NA,NA,NA,NA,NA,NA,NA
"4595","W N 38 AVE H 9","38","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"4596","W N 38 AVE H 10","38","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"4597","21 RIVINGTON","21","RIVINGTON",NA,NA,NA,NA,NA,NA,NA
"4598",NA,NA,NA,NA,NA,"W 30","8 AVE.",NA,NA,NA
"4599","E N 17 AVE H 1","17","AVE N H 1",NA,NA,NA,NA,NA,NA,"1"
"4600","REV",NA,NA,NA,NA,NA,NA,NA,"424","GREENWICH"
"4601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4602","109 GREENE","109","GREENE",NA,NA,NA,NA,NA,NA,NA
"4603","H 199 DIVISN","199","DIVISN",NA,NA,NA,NA,NA,NA,"199"
"4604","199 DIVISION","199","DIVISION",NA,NA,NA,NA,NA,NA,NA
"4605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4606","109 GREENE","109","GREENE",NA,NA,NA,NA,NA,NA,NA
"4607",NA,NA,NA,"BROADWAY","E 21",NA,NA,NA,NA,NA
"4608","W N 30 AVE H 7","30","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"4609","W N 42 AVE H 9","42","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"4610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4611","267 DIVISION","267","DIVISION",NA,NA,NA,NA,NA,NA,NA
"4612","W N 41 AVE H 10","41","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"4613","BROADWAY NW 25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4614","W 18 AVE C H 7","18","AVE C H 7",NA,NA,NA,NA,NA,NA,"7"
"4615","SCHRODER AND CO H 40 WASHINGTON",NA,NA,NA,NA,NA,NA,NA,"40","WASHINGTON"
"4616","E N 23 AVE H 4","23","AVE N H 4",NA,NA,NA,NA,NA,NA,"4"
"4617","SCHULTZ ANN C OF JOHN H 77 DELANCEY",NA,NA,NA,NA,NA,NA,NA,NA,"77"
"4618","W N 29 AVE H 7","29","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"4619","W N 32 AVE H 8","32","AVE N H 8",NA,NA,NA,NA,NA,NA,"8"
"4620","BONDED WAREHOUSE 6 AND 54 WASHINGTON STORAGE 30 S WEST *",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4622","W N 37 AVE H 9","37","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"4623","E N 25 AVE H 2","25","AVE N H 2",NA,NA,NA,NA,NA,NA,"2"
"4624","2 MANHATTAN PL","2","MANHATTAN PL",NA,NA,NA,NA,NA,NA,NA
"4625","W N 30 AVE H 7","30","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"4626","2562","256","2",NA,NA,NA,NA,NA,NA,NA
"4627","H H 1 GRAND","1","GRAND",NA,NA,NA,NA,NA,"1","GRAND"
"4628","W N 31 AVE H 8","31","AVE N H 8",NA,NA,NA,NA,NA,NA,"8"
"4629","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"4630","W N 37 AVE H 10","37","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"4631","128 COLUMBIA","128","COLUMBIA",NA,NA,NA,NA,NA,NA,NA
"4632","166 DIVISION","166","DIVISION",NA,NA,NA,NA,NA,NA,NA
"4633","REV.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4634","7 AVE C H 3",NA,NA,NA,NA,NA,NA,NA,NA,"3"
"4635","N 26 AVE H 3","26","AVE N H 3",NA,NA,NA,NA,NA,NA,"3"
"4636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4637","W N 37 AVE H 10","37","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"4638","W N 28 AVE H 7","28","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"4639","W N 26 AVE H 7","26","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"4640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4641","165 DIVISION","165","DIVISION",NA,NA,NA,NA,NA,NA,NA
"4642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4643","E R N 24 AVE H 2",NA,NA,NA,NA,NA,NA,NA,NA,"2"
"4644","91 WALL","91","WALL",NA,NA,NA,NA,NA,NA,NA
"4645","CTURING CO H 57 MAIDEN LN",NA,NA,NA,NA,NA,NA,NA,"57","MAIDEN LA"
"4646","SEA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4647","W R N 30 AVE H 8",NA,NA,NA,NA,NA,NA,NA,NA,"8"
"4648","REV",NA,NA,NA,NA,NA,NA,NA,"1","W 13"
"4649","E FOOT 25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4650","W N 35 AVE H 10","35","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"4651",NA,NA,NA,NA,NA,"E 25","LEXINGTON AVE.",NA,NA,NA
"4652","W 16 AVE C H 7","16","AVE C H 7",NA,NA,NA,NA,NA,NA,"7"
"4653","E N 33 AVE H 2","33","AVE N H 2",NA,NA,NA,NA,NA,NA,"2"
"4654","W N 29 AVE H 10","29","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"4655","45 WASHINGTON MKT","45","WASHINGTON MKT",NA,NA,NA,NA,NA,NA,NA
"4656",NA,NA,NA,NA,NA,"E 31","MADISON AVE",NA,NA,NA
"4657",NA,NA,NA,"E 27","MADISON AVE",NA,NA,NA,NA,NA
"4658","W N 29 AVE H 10","29","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"4659","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"4660","134CHURCH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4661",NA,NA,NA,NA,NA,"93 ELM, WHITE AND WALKER","CANAL",NA,NA,NA
"4662",NA,NA,NA,"E 23","LEXINGTON AVE",NA,NA,NA,NA,NA
"4663","W N 29 AVE H 7","29","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"4664","REV",NA,NA,NA,NA,NA,NA,NA,"307","9"
"4665","3149","314","9",NA,NA,NA,NA,NA,NA,NA
"4666","25 SPRUCE *","25","SPRUCE *",NA,NA,NA,NA,NA,NA,NA
"4667","W N 37 AVE H 10","37","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"4668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4669","SEY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4670","46PINE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4671","W N 39 AVE H 9","39","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"4672","123 CHRYSTIE","123","CHRYSTIE",NA,NA,NA,NA,NA,NA,NA
"4673","H. SPIT,ALY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4674","W N 37 AVE H 8,134 LAURENS AND 19 AVE H 8","37","AVE N H 8,134 LAURENS AND 19 AVE H 8",NA,NA,NA,NA,"LAURENS",NA,"AVE H"
"4675","SHA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4676","RUTGERS INST H 24 HENRY",NA,NA,NA,NA,NA,NA,NA,"24","HENRY"
"4677",NA,NA,NA,"BARCLAY","CHURCH",NA,NA,NA,NA,NA
"4678","W N 38 AVE H 9","38","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"4679","205 TWELH","205","TWELH",NA,NA,NA,NA,NA,NA,NA
"4680","51 CARMINE","51","CARMINE",NA,NA,NA,NA,NA,NA,NA
"4681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4682",NA,NA,NA,NA,NA,"BARROW","WEST",NA,NA,NA
"4683","652 WATER","652","WATER",NA,NA,NA,NA,NA,NA,NA
"4684",NA,NA,NA,"GOUVERNEUR","MONROE",NA,NA,NA,NA,NA
"4685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4686",NA,NA,NA,NA,NA,"GOERCK","HOUSTON",NA,NA,NA
"4687","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4688","SHA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4689",NA,NA,NA,"DIVISION","N HESTER WILLIAMSBURG","DIVISION C HESTER","WILLIAMSBURG",NA,NA,NA
"4690","W N 28 AVE H 10","28","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"4691","W N 30 AVE H 8","30","AVE N H 8",NA,NA,NA,NA,NA,NA,"8"
"4692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4693","W N 29 AVE H 7","29","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"4694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4695","W N 26 AVE H 8","26","AVE N H 8",NA,NA,NA,NA,NA,NA,"8"
"4696","W N 38 AVE H 10","38","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"4697","AVE E IN 25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4698","E N 28 AVE H 2","28","AVE N H 2",NA,NA,NA,NA,NA,NA,"2"
"4699",NA,NA,NA,"TWELH","AVE. B",NA,NA,NA,NA,NA
"4700","E N 28 AVE H 1","28","AVE N H 1",NA,NA,NA,NA,NA,NA,"1"
"4701","E N 28 AVE H 2","28","AVE N H 2",NA,NA,NA,NA,NA,NA,"2"
"4702",NA,NA,NA,NA,NA,"AVE A","E 21",NA,NA,NA
"4703","135 WASHINGTON","135","WASHINGTON",NA,NA,NA,NA,NA,NA,NA
"4704","147 FRANKLIN","147","FRANKLIN",NA,NA,NA,NA,NA,NA,NA
"4705",NA,NA,NA,"MARKET","WATER",NA,NA,NA,NA,NA
"4706",NA,NA,NA,"8","AVE. C",NA,NA,NA,NA,NA
"4707","W N 25 AVE H 7","25","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"4708","E N 41 AVE H 3","41","AVE N H 3",NA,NA,NA,NA,NA,NA,"3"
"4709","W N 18 AVE H 6","18","AVE N H 6",NA,NA,NA,NA,NA,NA,"6"
"4710","167 DIVISION","167","DIVISION",NA,NA,NA,NA,NA,NA,NA
"4711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4712","E FOOT 28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4713","66 LEWIS","66","LEWIS",NA,NA,NA,NA,NA,NA,NA
"4714","R9 FRANKFORT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4715","325 MONROE","325","MONROE",NA,NA,NA,NA,NA,NA,NA
"4716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4717","H 502 HUDSN","502","HUDSN",NA,NA,NA,NA,NA,NA,"502"
"4718","SHI",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4719","1147 SOUTH 2  , WILLIAMSBURG","1147","SOUTH 2 , WILLIAMSBURG",NA,NA,NA,NA,NA,NA,NA
"4720","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4721","W 29 B AVS H 6 AND 7","29","B AVS H 6 AND 7",NA,NA,NA,NA,NA,"6","7"
"4722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4723","W R N 40 AVE H 9",NA,NA,NA,NA,NA,NA,NA,NA,"9"
"4724","H H 2L4DELANCV",NA,NA,NA,NA,NA,NA,NA,NA,"2"
"4725",NA,NA,NA,NA,NA,"W 29","AVE 10",NA,NA,NA
"4726","H 158 PEARL","158","PEARL",NA,NA,NA,NA,NA,"158","PEARL"
"4727","122 FULTON","122","FULTON",NA,NA,NA,NA,NA,NA,NA
"4728","W N 27 AVE H 7","27","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"4729",NA,NA,NA,NA,NA,"BROADWAY","W 39",NA,NA,NA
"4730","W N 28 AVE H 7","28","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"4731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4732","578 GRAND","578","GRAND",NA,NA,NA,NA,NA,NA,NA
"4733","W N 27 AVE H 10","27","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"4734",NA,NA,NA,NA,NA,NA,"JANE",NA,NA,NA
"4735","135 RIVINGTON","135","RIVINGTON",NA,NA,NA,NA,NA,NA,NA
"4736","W N 41 AVE H 9","41","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"4737","W 307 17,H H W 307 17","307","W 17",NA,NA,NA,NA,NA,"307","W 17"
"4738","W N 28 AVE H 8","28","AVE N H 8",NA,NA,NA,NA,NA,NA,"8"
"4739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4740","326 BOWERY","326","BOWERY",NA,NA,NA,NA,NA,NA,NA
"4741",NA,NA,NA,"LAFAYETTE PL.","ASTOR PL",NA,NA,NA,NA,NA
"4742","SIE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4743","W N 27 AVE H 7","27","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"4744","W N 35 AVE H 9","35","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"4745",NA,NA,NA,NA,NA,"W 26","AVE H 8",NA,NA,NA
"4746","W 1 BROADWAY PL.","1","W BROADWAY PL.",NA,NA,NA,NA,NA,NA,NA
"4747","83 BOWERY","83","BOWERY",NA,NA,NA,NA,NA,NA,NA
"4748",NA,NA,NA,"W 30","BROADWAY",NA,NA,NA,NA,NA
"4749",NA,NA,NA,"7","W 27",NA,NA,NA,NA,NA
"4750","SIL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4751","H. WILLIAMSBURG",NA,NA,NA,NA,NA,NA,"WILLIAMSBURG",NA,NA
"4752","W 30 B AVS H 8 AND 9","30","B AVS H 8 AND 9",NA,NA,NA,NA,NA,"8","9"
"4753","84 LEWIS","84","LEWIS",NA,NA,NA,NA,NA,NA,NA
"4754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4755","SILLCOCKS VALENTINE H 91 AMOS",NA,NA,NA,NA,NA,NA,NA,"91","AMOS"
"4756","W N 29 AVE H 6","29","AVE N H 6",NA,NA,NA,NA,NA,NA,"6"
"4757","WE BARCLAY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4758","17 COENTIES SLIP , TROY","17","COENTIES SLIP , TROY",NA,NA,NA,NA,NA,NA,NA
"4759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4760","102 CHERRY","102","CHERRY",NA,NA,NA,NA,NA,NA,NA
"4761","AVE H 7",NA,NA,NA,NA,NA,NA,NA,NA,"7"
"4762","129","129",NA,NA,NA,NA,NA,NA,NA,NA
"4763","W N 25 AVE H 9","25","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"4764","AVE N H 10",NA,NA,NA,NA,NA,NA,NA,NA,"10"
"4765","H. WESTCHESTER",NA,NA,NA,NA,NA,NA,"WESTCHESTER",NA,NA
"4766","281 BROOME","281","BROOME",NA,NA,NA,NA,NA,NA,NA
"4767","5565. PEARL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4768","ORANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4769","250 MOTT","250","MOTT",NA,NA,NA,NA,NA,NA,NA
"4770","H S 18. WILLIAM","18","S. WILLIAM",NA,NA,NA,NA,NA,"18","S WILLIAM"
"4771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4773","E N 28 AVE H 2","28","AVE N H 2",NA,NA,NA,NA,NA,NA,"2"
"4774","W N 28 AVE H 8","28","AVE N H 8",NA,NA,NA,NA,NA,NA,"8"
"4775","E N 24 AVE H 2","24","AVE N H 2",NA,NA,NA,NA,NA,NA,"2"
"4776","H H 87 PACIFIC  , BROOKLYN","87","PACIFIC ,",NA,NA,NA,NA,"BROOKLYN","87","PACIFIC"
"4777","SIT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4778","34 DOWNING","34","DOWNING",NA,NA,NA,NA,NA,NA,NA
"4779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4780","W 22","22",NA,NA,NA,NA,NA,NA,NA,NA
"4781","W N 42 AVE H 9","42","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"4782","13 LEROY","13","LEROY",NA,NA,NA,NA,NA,NA,NA
"4783","W N 25 AVE H 9","25","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"4784","W N 41 AVE H 9","41","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"4785",NA,NA,NA,"WASHINGTON","FRANKLIN",NA,NA,NA,NA,NA
"4786","SLA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4788",NA,NA,NA,"COLLEGE PL.","MURRAY",NA,NA,NA,NA,NA
"4789","E 27 AVE C H 2","27","AVE C H 2",NA,NA,NA,NA,NA,NA,"2"
"4790","202 BROOME","202","BROOME",NA,NA,NA,NA,NA,NA,NA
"4791","W N 25 AVE H 8","25","AVE N H 8",NA,NA,NA,NA,NA,NA,"8"
"4792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4793","34A WASHINGTON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4794","68 LEWIS","68","LEWIS",NA,NA,NA,NA,NA,NA,NA
"4795","W N 33 AVE H 9","33","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"4796","W 24 AVE C H 8","24","AVE C H 8",NA,NA,NA,NA,NA,NA,"8"
"4797","W N 27 AVE H 8","27","AVE N H 8",NA,NA,NA,NA,NA,NA,"8"
"4798","568 GRAND","568","GRAND",NA,NA,NA,NA,NA,NA,NA
"4799","E 25 B AVS H 1 AND 2","25","B AVS H 1 AND 2",NA,NA,NA,NA,NA,"1","2"
"4800","E 25 B AVS H 1 AND 2","25","B AVS H 1 AND 2",NA,NA,NA,NA,NA,"1","2"
"4801","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"4802","FOOT E OF 25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4803","E N 19 AVE H 1","19","AVE N H 1",NA,NA,NA,NA,NA,NA,"1"
"4804","W N 40 AVE H 10","40","AVE N H 10",NA,NA,NA,NA,NA,NA,"10"
"4805","W N 27 AVE H 7","27","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"4806","E N 28 AVE H 3","28","AVE N H 3",NA,NA,NA,NA,NA,NA,"3"
"4807","220 DELANCEY","220","DELANCEY",NA,NA,NA,NA,NA,NA,NA
"4808","W N 25 AVE H 9","25","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"4809","E 21 BET AVS H 2 AND 3","21","BET AVS H 2 AND 3",NA,NA,NA,NA,NA,"2","3"
"4810","137 CHERRY","137","CHERRY",NA,NA,NA,NA,NA,NA,NA
"4811","REFUSED",NA,NA,NA,NA,NA,NA,NA,"43","LISPENARD"
"4812","E FOOT 26",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4813","REV",NA,NA,NA,NA,NA,NA,NA,"120","2"
"4814","MANHATTAN GAS W CO 15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4815","58 MANGIN","58","MANGIN",NA,NA,NA,NA,NA,NA,NA
"4816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4817","BROADWAY THEATRE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4818","REV",NA,NA,NA,NA,NA,NA,NA,"57","GREENE"
"4819","W N 22 AVE H 7","22","AVE N H 7",NA,NA,NA,NA,NA,NA,"7"
"4820","102 AND 122FULTON,H. .MAMARONECK",NA,NA,NA,NA,NA,NA,"MAMARONECK",NA,NA
"4821","599 GREENWICH","599","GREENWICH",NA,NA,NA,NA,NA,NA,NA
"4822","H. .PORTCHESTER",NA,NA,NA,NA,NA,NA,"PORTCHESTER",NA,NA
"4823","H. .L WALKER",NA,NA,NA,NA,NA,NA,NA,NA,"WALKER"
"4824","H 113 AVE H 4","113","AVE H 4",NA,NA,NA,NA,NA,"113","AVE H"
"4825","W 268 16,H W 22O 15.TH",NA,NA,NA,NA,NA,NA,NA,NA,"W 15"
"4826","SS,W 210 24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4827","E N 25 AVE H 4","25","AVE N H 4",NA,NA,NA,NA,NA,NA,"4"
"4828","7 WARD BANK,H 254DELANCY",NA,NA,NA,NA,NA,NA,NA,NA,"254"
"4829","34 SUFFOLK","34","SUFFOLK",NA,NA,NA,NA,NA,NA,NA
"4830",NA,NA,NA,NA,NA,"AVE. B","TWELH",NA,NA,NA
"4831","Ã¢ÂÂ SIXT H CT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4832","H. WILLIAMSBURG",NA,NA,NA,NA,NA,NA,"WILLIAMSBURG",NA,NA
"4833","H 203 WOOSTER","203","WOOSTER",NA,NA,NA,NA,NA,"203","WOOSTER"
"4834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4835","H. . ALLEN",NA,NA,NA,NA,NA,NA,NA,NA,"ALLEN"
"4836","E 25 AVE C H 2","25","AVE C H 2",NA,NA,NA,NA,NA,NA,"2"
"4837","W N 23 AVE H 9","23","AVE N H 9",NA,NA,NA,NA,NA,NA,"9"
"4838","W N 24 AVE H 6","24","AVE N H 6",NA,NA,NA,NA,NA,NA,"6"
"4839","GOODS,160 PAVINGTON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4840","254 AV10,H ,W 243 27",NA,NA,NA,NA,NA,NA,NA,NA,"W 27"
"4841",NA,NA,NA,"2 FIH","AVE.",NA,NA,NA,NA,NA
"4842","H. BROOKLYN",NA,NA,NA,NA,NA,NA,"BROOKLYN",NA,NA
