"","col1","col2","col3","col4","col5","col6","col7","col8","col9","col10"
"1485",NA,NA,NA,NA,NA,"PACIFIC","POWERS",NA,NA,NA
"1486",NA,NA,NA,NA,NA,"BUTLER","HOYT",NA,NA,NA
"1487","FRENCH LANGUAGE PEARL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1488",NA,NA,NA,NA,NA,"PEARL EELANEY EDWARD,BUTLER","SMITH",NA,NA,NA
"1489",NA,NA,NA,NA,NA,"UNION","HAMILTON AVE",NA,NA,NA
"1490","SKILLMAN B FLUSHING AND PARK AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491",NA,NA,NA,NA,NA,"HAMILTON AVE","PENNY BRG",NA,NA,NA
"1492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1493",NA,NA,NA,"SANDS","PEARL",NA,NA,NA,NA,NA
"1494",NA,NA,NA,NA,NA,"WYCKOFF","SMITH",NA,NA,NA
"1495","MILLINERY ANDC 199 FULTON OP CLARK",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496","251 ADAMS","251","ADAMS",NA,NA,NA,NA,NA,NA,NA
"1497","DE LE REE GEORGE A  , BROOKLYN N AND Y EXPRESS 251 ADAMS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1498",NA,NA,NA,NA,NA,"COLUMBIA","STATE",NA,NA,NA
"1499",NA,NA,NA,NA,NA,"ROOT BEER MANUFR. FLUSHING","DIVISION AVE",NA,NA,NA
"1500",NA,NA,NA,NA,NA,"FLATBUSH TURNPIKE","POWERS",NA,NA,NA
"1501",NA,NA,NA,NA,NA,"S DEAN","CT",NA,NA,NA
"1502","PRES UNION BK NYH 37MONROE PL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1503",NA,NA,NA,NA,NA,"LUGUIER","HICKS",NA,NA,NA
"1504",NA,NA,NA,NA,NA,"SASH AND BLIND MAKER DUFFIELD","MYRTLE AVE",NA,NA,NA
"1505",NA,NA,NA,NA,NA,"RAYMOND","MYRTLE AVE",NA,NA,NA
"1506","43. LITTLE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1507",NA,NA,NA,"NAVY","WILLOUGHBY",NA,NA,NA,NA,NA
"1508",NA,NA,NA,NA,NA,"STEWART","FRONT BR.OOKLYN DIRECTORY.",NA,NA,NA
"1509","DENDEIR EDWARD,24 N FULTON Y*H 137 SANDS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1510","80 MAIN","80","MAIN",NA,NA,NA,NA,NA,NA,NA
"1511","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"1512",NA,NA,NA,NA,NA,"DOUGLASS","SMITH",NA,NA,NA
"1513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514",NA,NA,NA,NA,NA,"DICKENSONS ALY","PROSPECT",NA,NA,NA
"1515",NA,NA,NA,NA,NA,"CARLL","WILLOUGHBY",NA,NA,NA
"1516",NA,NA,NA,NA,NA,"WARREN","BOND",NA,NA,NA
"1517",NA,NA,NA,NA,NA,"MONTAGUE PL","HENRY",NA,NA,NA
"1518","25S PEARL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519",NA,NA,NA,NA,NA,"WATER","JAY",NA,NA,NA
"1520",NA,NA,NA,NA,NA,"WATER","HUDSON AVE",NA,NA,NA
"1521",NA,NA,NA,NA,NA,"185 COLUMBIA","HAMILTON AVE",NA,NA,NA
"1522",NA,NA,NA,NA,NA,"MYRTLE AVE","STEUBEN",NA,NA,NA
"1523",NA,NA,NA,"WATER","CONKLINS ALY",NA,NA,NA,NA,NA
"1524",NA,NA,NA,NA,NA,"SKILLMAN","MYRTLE AVE",NA,NA,NA
"1525",NA,NA,NA,NA,NA,"DEAN","VANDERBILT AVE",NA,NA,NA
"1526",NA,NA,NA,NA,NA,"PLYMOUTH","BRG",NA,NA,NA
"1527",NA,NA,NA,"PLYMOUTH","LITTLE",NA,NA,NA,NA,NA
"1528",NA,NA,NA,NA,NA,"FLUSHING AVE","YVILLIAMSBG RD",NA,NA,NA
"1529",NA,NA,NA,"PROSPECT","JAY",NA,NA,NA,NA,NA
"1530",NA,NA,NA,NA,NA,"JORALEMON","FULTON",NA,NA,NA
"1531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532",NA,NA,NA,NA,NA,"FURMAN","ATLANTIC",NA,NA,NA
"1533",NA,NA,NA,NA,NA,"FLUSHING","FRANKLIN AVE",NA,NA,NA
"1534",NA,NA,NA,NA,NA,"WILLOW","ATLANTIC",NA,NA,NA
"1535","I HUDSON AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1536",NA,NA,NA,"MYRTLE","KENT AVE",NA,NA,NA,NA,NA
"1537",NA,NA,NA,NA,NA,"DEAN","VANDERBILT AVE",NA,NA,NA
"1538",NA,NA,NA,"HICKS","UNION",NA,NA,NA,NA,NA
"1539",NA,NA,NA,"JAY","PLYMOUTH",NA,NA,NA,NA,NA
"1540",NA,NA,NA,"SANDS","PEARL",NA,NA,NA,NA,NA
"1541",NA,NA,NA,NA,NA,"PACIFIC","HOYT",NA,NA,NA
"1542",NA,NA,NA,NA,NA,"WARREN","SMITH",NA,NA,NA
"1543",NA,NA,NA,"JOHNSON","PRINCE",NA,NA,NA,NA,NA
"1544",NA,NA,NA,NA,NA,"RAYMOND","MYRTLE AVE",NA,NA,NA
"1545",NA,NA,NA,NA,NA,"HARTLS ALY","BRG",NA,NA,NA
"1546",NA,NA,NA,NA,NA,"PARK AVE","CUMBERLAND",NA,NA,NA
"1547","150 PROSPECT","150","PROSPECT",NA,NA,NA,NA,NA,NA,NA
"1548",NA,NA,NA,NA,NA,"I95 PEARL","TILLARY",NA,NA,NA
"1549",NA,NA,NA,NA,NA,"10","3 AVE GOWANUS",NA,NA,NA
"1550",NA,NA,NA,NA,NA,"MYRTLE AVE","CRIPPIEBUSH RD",NA,NA,NA
"1551",NA,NA,NA,NA,NA,"UNION","HAMILTON AVE",NA,NA,NA
"1552","PACIFIC OP OXFORD ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1553",NA,NA,NA,NA,NA,"MYRTLE","CARLTON AVE",NA,NA,NA
"1554",NA,NA,NA,NA,NA,"AMITY","HICKS",NA,NA,NA
"1555",NA,NA,NA,NA,NA,"SL LUKES WASHINGTON","FULTON AVE MYRTLE AVE",NA,NA,NA
"1556",NA,NA,NA,NA,NA,"CANTON",NA,NA,NA,NA
"1557",NA,NA,NA,NA,NA,"SMITH","BERGEN",NA,NA,NA
"1558","19 AND 3 AVE GOWANUS","19","AND 3 AVE GOWANUS",NA,NA,NA,NA,NA,NA,NA
"1559",NA,NA,NA,NA,NA,"NAVY","BOLIVAR",NA,NA,NA
"1560",NA,NA,NA,NA,NA,"3 AVE","20 GOWANUS",NA,NA,NA
"1561",NA,NA,NA,NA,NA,"CLINTON","FLUSHING AVE",NA,NA,NA
"1562",NA,NA,NA,"DEAN","BOERUM",NA,NA,NA,NA,NA
"1563","FLEET OP BOLIVAR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1564",NA,NA,NA,NA,NA,"FURMAN","JORALEMON",NA,NA,NA
"1565",NA,NA,NA,NA,NA,"NAVY","DE KALB AVE",NA,NA,NA
"1566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1567",NA,NA,NA,NA,NA,"COLUMBIA","STATE",NA,NA,NA
"1568",NA,NA,NA,"WATCR","HUDSON AVE",NA,NA,NA,NA,NA
"1569",NA,NA,NA,NA,NA,"RAYMOND","JAIL",NA,NA,NA
"1570","1U7 HUDSON AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1572",NA,NA,NA,"CT","SACKETT",NA,NA,NA,NA,NA
"1573",NA,NA,NA,NA,NA,"CUMBERLAUD","MYRTLE AVE",NA,NA,NA
"1574",NA,NA,NA,NA,NA,"COLUMBIA","HARRISON",NA,NA,NA
"1575",NA,NA,NA,NA,NA,"FURMAN","JORALEMON",NA,NA,NA
"1576","ATLANTIC AVE OP CLASSON AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1577",NA,NA,NA,NA,NA,"STEWART","FRONT",NA,NA,NA
"1578","3 AVE GOWANUS","3","AVE GOWANUS",NA,NA,NA,NA,NA,NA,NA
"1579","SOUTH FERRY 4 COTTAGE ROW COLUMBIA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580",NA,NA,NA,NA,NA,"KENT","FLUSHING AVE",NA,NA,NA
"1581",NA,NA,NA,NA,NA,"DUFFIELD","FULTON AVE",NA,NA,NA
"1582",NA,NA,NA,"CT","PACIFIC",NA,NA,NA,NA,NA
"1583",NA,NA,NA,NA,NA,"MARSHALL","HUDSON AVE",NA,NA,NA
"1584",NA,NA,NA,NA,NA,"FRANKLIN","PARK AVE",NA,NA,NA
"1585",NA,NA,NA,NA,NA,"BEDFORD","FLUSHING AVE",NA,NA,NA
"1586",NA,NA,NA,"JAY","WATER",NA,NA,NA,NA,NA
"1587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1588",NA,NA,NA,NA,NA,"PACIFIC","CT",NA,NA,NA
"1589","SNIP JOINER 167 PROSPECT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1590",NA,NA,NA,"CHARLES","SANDS",NA,NA,NA,NA,NA
"1591",NA,NA,NA,"SANDS","CHARLES",NA,NA,NA,NA,NA
"1592","15S N PEARL YH ISO CLINTON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1593",NA,NA,NA,NA,NA,"CLASSON","MYRTLE AVE",NA,NA,NA
"1594",NA,NA,NA,NA,NA,"AMITY","COLUMBIA",NA,NA,NA
"1595",NA,NA,NA,NA,NA,"FURMAN","MONTAGUE FERRY",NA,NA,NA
"1596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1597",NA,NA,NA,NA,NA,"PACIFIC","BOND",NA,NA,NA
"1598",NA,NA,NA,NA,NA,"FURMAN","GRANITE BUILDINGS",NA,NA,NA
"1599",NA,NA,NA,"AMITY","WILLOW",NA,NA,NA,NA,NA
"1600",NA,NA,NA,"COLUMBIA","WARREN",NA,NA,NA,NA,NA
"1601",NA,NA,NA,NA,NA,"COLUMBIA","AMITY",NA,NA,NA
"1602",NA,NA,NA,"1 HALLS BUILDINGS FURMAN OHERTY WILLIAM,MYRTLE AVE","RAYMOND",NA,NA,NA,NA,NA
"1603",NA,NA,NA,"COLUMBIA","PACIFIC",NA,NA,NA,NA,NA
"1604",NA,NA,NA,NA,NA,"NAVY","TILLARY",NA,NA,NA
"1605",NA,NA,NA,"TILLARY","RAYMOND",NA,NA,NA,NA,NA
"1606",NA,NA,NA,NA,NA,"PRINCE","TILLARY",NA,NA,NA
"1607",NA,NA,NA,"CARLTON","PARK AVE",NA,NA,NA,NA,NA
"1608",NA,NA,NA,NA,NA,"FRANKLIN","DE KALB AVE",NA,NA,NA
"1609",NA,NA,NA,NA,NA,"PLYMOUTH","PEARL",NA,NA,NA
"1610",NA,NA,NA,"BOND","BALTIC",NA,NA,NA,NA,NA
"1611",NA,NA,NA,"NAVY","WILLOUGHBY",NA,NA,NA,NA,NA
"1612","ANNS CHURCH ORANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1613",NA,NA,NA,NA,NA,"STATE","NEVINS",NA,NA,NA
"1614",NA,NA,NA,"PACIFIC","WILLOW",NA,NA,NA,NA,NA
"1615",NA,NA,NA,"VANBRUNT","WOLCOTT RED HOOK",NA,NA,NA,NA,NA
"1616",NA,NA,NA,NA,NA,"TILLARY","PRINCE",NA,NA,NA
"1617",NA,NA,NA,NA,NA,"PACIFIC","SMITH",NA,NA,NA
"1618",NA,NA,NA,NA,NA,"19","3 AVE GOWANUS",NA,NA,NA
"1619",NA,NA,NA,NA,NA,"BEDFORD","FLUSHING AVE",NA,NA,NA
"1620",NA,NA,NA,NA,NA,"AMITY","COLUMBIA",NA,NA,NA
"1621",NA,NA,NA,NA,NA,"PLYMOUTH","JAY",NA,NA,NA
"1622",NA,NA,NA,NA,NA,"RAYMOND","LAFAYETTE",NA,NA,NA
"1623",NA,NA,NA,NA,NA,"AMITY","COLUMBIA",NA,NA,NA
"1624",NA,NA,NA,NA,NA,"WILLOW","PACIFIC",NA,NA,NA
"1625",NA,NA,NA,"ADAMS","PLYMOUTH",NA,NA,NA,NA,NA
"1626",NA,NA,NA,NA,NA,"WYCKOFF","NEVINS",NA,NA,NA
"1627",NA,NA,NA,NA,NA,"BUTLER","HOYT",NA,NA,NA
"1628",NA,NA,NA,NA,NA,"VAUDERBILT AVE","DEAN",NA,NA,NA
"1629",NA,NA,NA,NA,NA,"STATE","BOND",NA,NA,NA
"1630",NA,NA,NA,"VANBRUNT","WOLCOTT RED HOOK",NA,NA,NA,NA,NA
"1631",NA,NA,NA,NA,NA,"LUQUIER","HICKS RED HOOK",NA,NA,NA
"1632",NA,NA,NA,NA,NA,"NURSE 228 ATLANTIC","BOERUM",NA,NA,NA
"1633",NA,NA,NA,NA,NA,"UNION","VANBRUNTST",NA,NA,NA
"1634","3 AVE GOWANUS","3","AVE GOWANUS",NA,NA,NA,NA,NA,NA,NA
"1635",NA,NA,NA,NA,NA,"PACIFIC","BOERUM",NA,NA,NA
"1636",NA,NA,NA,NA,NA,"WARREN","BOND",NA,NA,NA
"1637",NA,NA,NA,"NAVY","TILLARY",NA,NA,NA,NA,NA
"1638",NA,NA,NA,NA,NA,"PLYMOUTH","PEARL",NA,NA,NA
"1639",NA,NA,NA,"JOHN","GOLD",NA,NA,NA,NA,NA
"1640",NA,NA,NA,NA,NA,"RAYMOND","MYRTLE AVE",NA,NA,NA
"1641","16G MYRTLE AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642",NA,NA,NA,NA,NA,"PACIFIC","WILLOW",NA,NA,NA
"1643",NA,NA,NA,"WATER","ADAMS",NA,NA,NA,NA,NA
"1644",NA,NA,NA,"JAY","WATERS",NA,NA,NA,NA,NA
"1645",NA,NA,NA,"JOHN","HUDSON AVE",NA,NA,NA,NA,NA
"1646",NA,NA,NA,NA,NA,"WATER","JAY",NA,NA,NA
"1647","LITTLE OP PLYMOUTH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648",NA,NA,NA,"JAY","WATER",NA,NA,NA,NA,NA
"1649","E BRG JOHN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1650",NA,NA,NA,"JAY","WATER",NA,NA,NA,NA,NA
"1651",NA,NA,NA,"COLUMBIA","CONGRESS",NA,NA,NA,NA,NA
"1652",NA,NA,NA,NA,NA,"WATER","JAY",NA,NA,NA
"1653",NA,NA,NA,"PLYMOUTH","BRG",NA,NA,NA,NA,NA
"1654",NA,NA,NA,NA,NA,"CT","ATLANTIC",NA,NA,NA
"1655","251 PEARL","251","PEARL",NA,NA,NA,NA,NA,NA,NA
"1656",NA,NA,NA,NA,NA,"JOHN","HUDSON AVE",NA,NA,NA
"1657","FA NCY STORE 133 CT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658",NA,NA,NA,NA,NA,"CT","PACIFIC",NA,NA,NA
"1659",NA,NA,NA,NA,NA,"WATER","JAY",NA,NA,NA
"1660",NA,NA,NA,NA,NA,"PEARL","PLYMOUTH",NA,NA,NA
"1661",NA,NA,NA,NA,NA,"WATER","JAY",NA,NA,NA
"1662",NA,NA,NA,NA,NA,"SPENCER","PARK AVE",NA,NA,NA
"1663",NA,NA,NA,"PRESIDENT","VANBRUNT ALY",NA,NA,NA,NA,NA
"1664",NA,NA,NA,NA,NA,"WATER","LITTLE",NA,NA,NA
"1665",NA,NA,NA,NA,NA,"JAY","JOHN",NA,NA,NA
"1666","WATER C.P LITTLE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667",NA,NA,NA,"RAYMOND","MYRTLE AR",NA,NA,NA,NA,NA
"1668",NA,NA,NA,"CT","ATLANTIC",NA,NA,NA,NA,NA
"1669","S U M 142 MYRTLE AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1670","ATLANTIC BANK AND CITY TREA,SURER FULTON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671",NA,NA,NA,NA,NA,"PARK AVE","CUMBERLAND",NA,NA,NA
"1672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1673","S U N 213 FRONT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1674","E HICKORY FRANKLIN AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676","LAFAYETTE B NAVY AND HUDSON AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1677",NA,NA,NA,"FULTON AVE","DUFFIELD",NA,NA,NA,NA,NA
"1678","SMITH U BERGEN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1680",NA,NA,NA,NA,NA,"HICKORY","FRANKLIN AVE",NA,NA,NA
"1681","18 U 3 AVE GOWANUS","18","U 3 AVE GOWANUS",NA,NA,NA,NA,NA,NA,NA
"1682",NA,NA,NA,NA,NA,"KENT","PARK AVE",NA,NA,NA
"1683",NA,NA,NA,"FLUSHING","KENT AVE",NA,NA,NA,NA,NA
"1684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685","BLACKSMITH AND WHEELWRIGHT 237 HUDSON AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1686",NA,NA,NA,"BERGCN","SMITH",NA,NA,NA,NA,NA
"1687",NA,NA,NA,NA,NA,"CT","4 PL",NA,NA,NA
"1688",NA,NA,NA,NA,NA,"JOHN","HUDSON AVE",NA,NA,NA
"1689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1690",NA,NA,NA,"TILLARY","RAYMOND",NA,NA,NA,NA,NA
"1691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1692",NA,NA,NA,NA,NA,"HUDSON AVE","FLEET",NA,NA,NA
"1693",NA,NA,NA,NA,NA,"FLEET","WILLOUGHBY",NA,NA,NA
"1694","DOXSEY SAMUEL H 270 PEARL",NA,NA,NA,NA,NA,NA,NA,"270","PEARL"
"1695","257 HUDSON AVE","257","HUDSON AVE",NA,NA,NA,NA,NA,NA,NA
"1696",NA,NA,NA,NA,NA,"PACIFIC","WILLOW",NA,NA,NA
"1697",NA,NA,NA,NA,NA,"PACIFIC","CT",NA,NA,NA
"1698",NA,NA,NA,"SMITH","BERGEN",NA,NA,NA,NA,NA
"1699",NA,NA,NA,"HENRY","DEGRAW",NA,NA,NA,NA,NA
"1700","20 STN 4 AVE GOWANUS","20","STN 4 AVE GOWANUS",NA,NA,NA,NA,NA,NA,NA
"1701","HICKS AND HAMILTON AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1702",NA,NA,NA,NA,NA,"WARREN","SMITH",NA,NA,NA
"1703",NA,NA,NA,"ATLANTIC","HENRY CRAKE JOHN J,13 N CEDAR Y H N LIVINGSTON NEVINS","ATLANTIC C HENRY CRAKE JOHN J,13 N CEDAR Y H LIVINGSTON","NEVINS",NA,NA,NA
"1704",NA,NA,NA,NA,NA,"GRAHAM","FLUSHING AVE",NA,NA,NA
"1705",NA,NA,NA,NA,NA,"53 WALL NYH AMITY","HENRY",NA,NA,NA
"1706","CARPET WEAVING 122 FULTON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707","N YH 137 BICKS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1708","ISO MYRTLE AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709",NA,NA,NA,"NAVY","MYRTLE AVE",NA,NA,NA,NA,NA
"1710",NA,NA,NA,NA,NA,"UNION","HAMILTON AVE",NA,NA,NA
"1711",NA,NA,NA,NA,NA,"FLUSHING","CLASSON AVE",NA,NA,NA
"1712",NA,NA,NA,NA,NA,"LSTH","4 AVE GOWANUS",NA,NA,NA
"1713",NA,NA,NA,NA,NA,"SCHERMERHORN","NEVINS",NA,NA,NA
"1714",NA,NA,NA,"HICKS","LUQUIER",NA,NA,NA,NA,NA
"1715",NA,NA,NA,"NAVY","LAFAYETTE",NA,NA,NA,NA,NA
"1716",NA,NA,NA,NA,NA,"PARK PL","NASSAU",NA,NA,NA
"1717",NA,NA,NA,"CONCORD","LIBERTY",NA,NA,NA,NA,NA
"1718",NA,NA,NA,NA,NA,"WARREN","CT",NA,NA,NA
"1719",NA,NA,NA,"POWERS","ATLANTIC",NA,NA,NA,NA,NA
"1720",NA,NA,NA,"HENRY","STATE",NA,NA,NA,NA,NA
"1721",NA,NA,NA,"POWERS","STATE",NA,NA,NA,NA,NA
"1722",NA,NA,NA,NA,NA,"KENT","MYRTLE AVE",NA,NA,NA
"1723",NA,NA,NA,NA,NA,"WILLOW","ATLANTIC",NA,NA,NA
"1724",NA,NA,NA,NA,NA,"DEAN","5 AVE",NA,NA,NA
"1725",NA,NA,NA,"TILLARY","STANTON",NA,NA,NA,NA,NA
"1726",NA,NA,NA,NA,NA,"58 SCHERMERHORN","HOYT",NA,NA,NA
"1727",NA,NA,NA,"MAIN","PLYMOUTH",NA,NA,NA,NA,NA
"1728",NA,NA,NA,"DEGRAW","COLUMBIA",NA,NA,NA,NA,NA
"1729",NA,NA,NA,NA,NA,"GRAHAM","MYRTLE AVE",NA,NA,NA
"1730",NA,NA,NA,NA,NA,"AMITY","COLUMBIA",NA,NA,NA
"1731",NA,NA,NA,NA,NA,"SMITH","STATE",NA,NA,NA
"1732",NA,NA,NA,NA,NA,"PACIFIC","BOERUM",NA,NA,NA
"1733",NA,NA,NA,NA,NA,"STATE","BOERUM",NA,NA,NA
"1734",NA,NA,NA,NA,NA,"12 JAY RUFFEY OWEN,WALWORTH","PARK AVE",NA,NA,NA
"1735",NA,NA,NA,NA,NA,"GOLD","TILLARY",NA,NA,NA
"1736",NA,NA,NA,NA,NA,"CLASSON","MYRTLE AVE",NA,NA,NA
"1737","CLINTON AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1738",NA,NA,NA,NA,NA,"CLINTON","FULTON AVE",NA,NA,NA
"1739",NA,NA,NA,NA,NA,"MYRTLE","HUDSON AVE BUFFON J F L , FULTON AVE N GOLD",NA,NA,NA
"1740",NA,NA,NA,NA,NA,"FULTON AVE","GOLD",NA,NA,NA
"1741",NA,NA,NA,NA,NA,"PACIFIC","POWERS",NA,NA,NA
"1742",NA,NA,NA,NA,NA,"SASH AND BLIND MAKER , SCHCRMERHORN","BOND",NA,NA,NA
"1743",NA,NA,NA,NA,NA,"PLYMOUTH","PEARL",NA,NA,NA
"1744",NA,NA,NA,"DOUGHTY","ELIZABETH",NA,NA,NA,NA,NA
"1745",NA,NA,NA,NA,NA,"JORALEMON","CT",NA,NA,NA
"1746",NA,NA,NA,NA,NA,"NAVY","TILLARY",NA,NA,NA
"1747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1748","FLATBUSH RD",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1749",NA,NA,NA,NA,NA,"PACIFIC","CT",NA,NA,NA
"1750",NA,NA,NA,NA,NA,"CT","LUQUIER",NA,NA,NA
"1751",NA,NA,NA,"COLUMBIA","IRVING",NA,NA,NA,NA,NA
"1752",NA,NA,NA,"COLUMBIA","VINE",NA,NA,NA,NA,NA
"1753",NA,NA,NA,"N PEARL","PLYMOUTH","PEARL","C PLYMOUTH",NA,NA,NA
"1754","CLOTH MER H 32 MAIDEN LN NYH 10 PACIFIC",NA,NA,NA,NA,NA,NA,NA,"32","MAIDEN LA"
"1755",NA,NA,NA,NA,NA,"CUMBERLAND","DE KALB AVE",NA,NA,NA
"1756","5 SOUTH NYH 167 HENRY RUNHAM ELIZA,BEDFORD","5","SOUTH NYH 167 HENRY RUNHAM ELIZA,BEDFORD",NA,NA,NA,NA,NA,NA,NA
"1757",NA,NA,NA,NA,NA,"ADELPHI","MYRTLE AVE",NA,NA,NA
"1758",NA,NA,NA,NA,NA,"HARTS ALY","BRG",NA,NA,NA
"1759","RNARKCTMAN239 JOHN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1760",NA,NA,NA,NA,NA,"FLUSHING AVE","WALWORTH",NA,NA,NA
"1761",NA,NA,NA,NA,NA,"PACIFIC","CT",NA,NA,NA
"1762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1763",NA,NA,NA,"POWERS","STATE",NA,NA,NA,NA,NA
"1764",NA,NA,NA,NA,NA,"CARLL","WILLOUGHBY",NA,NA,NA
"1765",NA,NA,NA,NA,NA,"WYCKOFF","GOWANUS LN",NA,NA,NA
"1766",NA,NA,NA,"COLUMBIA","PACIFIC",NA,NA,NA,NA,NA
"1767",NA,NA,NA,NA,NA,"PACIFIC","CT",NA,NA,NA
"1768",NA,NA,NA,NA,NA,"BOERUM","BERGEN",NA,NA,NA
"1769",NA,NA,NA,"ATLANTIC","CARLTON AVE",NA,NA,NA,NA,NA
"1770",NA,NA,NA,"LITTLE","WATER",NA,NA,NA,NA,NA
"1771","SHOE MAKER 213 ADAMS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772",NA,NA,NA,NA,NA,"NAVY","JOHNSON",NA,NA,NA
"1773",NA,NA,NA,NA,NA,"FLATBUSH TURNPIKE","NEVINS",NA,NA,NA
"1774",NA,NA,NA,"POWERS","SCHERMERHORN",NA,NA,NA,NA,NA
"1775",NA,NA,NA,NA,NA,"FULTON AVE","RED HOOK PL",NA,NA,NA
"1776",NA,NA,NA,NA,NA,"PACIFIC","CT",NA,NA,NA
"1777",NA,NA,NA,NA,NA,"CUMBERLAND","FLUSHING AVE",NA,NA,NA
"1778",NA,NA,NA,NA,NA,"DUFFIELD","FULTON AVE",NA,NA,NA
"1779","SHOVEL MANUFIS MYRTLE AVE E GRAHAM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780",NA,NA,NA,NA,NA,"SACKETT","COLUMBIA",NA,NA,NA
"1781","FLUSHING AVE OP SPENCER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1782",NA,NA,NA,NA,"BERGEN AND CT",NA,NA,NA,NA,NA
"1783","WHOLESALE LIQUOR DEALERS 19 DEAN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1784",NA,NA,NA,"ATLANTIC","HENRY",NA,NA,NA,NA,NA
"1785",NA,NA,NA,NA,NA,"LIVINGSTON","CT",NA,NA,NA
"1786",NA,NA,NA,NA,NA,"NAVY","TILLARY",NA,NA,NA
"1787","FLATBUSH TURNPIKE AND DEAN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1788",NA,NA,NA,"WATCR","DOCK",NA,NA,NA,NA,NA
"1789",NA,NA,NA,"BERGEN","SMITH",NA,NA,NA,NA,NA
"1790",NA,NA,NA,"VANBRUUT","WOLCOTT STRCD ILOOK",NA,NA,NA,NA,NA
"1791",NA,NA,NA,NA,NA,"PACIFIC","CT",NA,NA,NA
"1792",NA,NA,NA,NA,NA,"BOND","STATE",NA,NA,NA
"1793",NA,NA,NA,"JAY","PROSPECT",NA,NA,NA,NA,NA
"1794",NA,NA,NA,NA,NA,"BERGEN","POWERS",NA,NA,NA
"1795",NA,NA,NA,NA,NA,"HOYT","DEAN",NA,NA,NA
"1796",NA,NA,NA,"COLUMBIA","JORALEMON",NA,NA,NA,NA,NA
"1797","3 AVE OP 2C TH GOWANUS","3","AVE OP 2C TH GOWANUS",NA,NA,NA,NA,NA,NA,NA
"1798",NA,NA,NA,"PARK AVE","ADELPHI",NA,NA,NA,NA,NA
"1799",NA,NA,NA,"HICKS","DEGRAW",NA,NA,NA,NA,NA
"1800",NA,NA,NA,NA,NA,"FURMAN","JORALEMON",NA,NA,NA
