"","col1","col2","col3","col4","col5","col6","col7","col8","col9","col10"
"1455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1456",NA,NA,NA,NA,NA,"W REAR 128","6 AVE.",NA,NA,NA
"1457",NA,NA,NA,"MORRIS AVE","149",NA,NA,NA,NA,NA
"1458",NA,NA,NA,NA,NA,"2 AVE","E 94",NA,NA,NA
"1459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1460",NA,NA,NA,NA,NA,"151","COURTLANDT AVE.",NA,NA,NA
"1461",NA,NA,NA,"E 71","1 AVE.",NA,NA,NA,NA,NA
"1462",NA,NA,NA,NA,NA,"W 130","10",NA,NA,NA
"1463","H. S. I  ,",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1464",NA,NA,NA,NA,NA,"168","3 AVE.",NA,NA,NA
"1465","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1468",NA,NA,NA,NA,NA,"4 AVE","E 73",NA,NA,NA
"1469","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1470","76 BEAVER AND PRES H 21 CLIFF,H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1471",NA,NA,NA,NA,NA,"E 150","R. R. AVE.",NA,NA,NA
"1472",NA,NA,NA,NA,NA,"8 AVE","W 126",NA,NA,NA
"1473","H. N  , J.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1474","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1475","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1476",NA,NA,NA,NA,NA,"3 AVE","168",NA,NA,NA
"1477",NA,NA,NA,NA,NA,"3 AVE","168",NA,NA,NA
"1478",NA,NA,NA,"REAR 1 AVE","E 107",NA,NA,NA,NA,NA
"1479","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481",NA,NA,NA,NA,NA,"135","WILLIS AVE.",NA,NA,NA
"1482",NA,NA,NA,NA,NA,"E 150","3 AVE.",NA,NA,NA
"1483",NA,NA,NA,NA,NA,"148","3 AVE.",NA,NA,NA
"1484",NA,NA,NA,NA,NA,"146","4 AVE.",NA,NA,NA
"1485",NA,NA,NA,NA,NA,"152","3 AVE.",NA,NA,NA
"1486",NA,NA,NA,"139","3 AVE.",NA,NA,NA,NA,NA
"1487",NA,NA,NA,NA,NA,"136","WILLIS AVE.",NA,NA,NA
"1488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1489","H. CAL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1490","H. ILL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491",NA,NA,NA,NA,NA,"W REAR 110","10 AVE.",NA,NA,NA
"1492","558 BROADWAY,H. ENG.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1494",NA,NA,NA,NA,NA,"3 AVE","168",NA,NA,NA
"1495","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1496","H. AUDUBON PARK.",NA,NA,NA,NA,NA,NA,"AUDUBON",NA,NA
"1497","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1498","H. MICH.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1499","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1500","H. D. C.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1503","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1504","H. ALBANY",NA,NA,NA,NA,NA,NA,"NY",NA,NA
"1505","H STRIKERS LA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1507",NA,NA,NA,NA,NA,"3 AVE","166",NA,NA,NA
"1508",NA,NA,NA,NA,NA,"3 AVE","166",NA,NA,NA
"1509",NA,NA,NA,NA,NA,"W H 118","FIH",NA,NA,NA
"1510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1511",NA,NA,NA,"E 120","MADISON AVE.",NA,NA,NA,NA,NA
"1512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1515","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1516","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1518","H. VT.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1520",NA,NA,NA,NA,NA,"W 76","9 AVE.",NA,NA,NA
"1521","H. FRANCE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1522","E 161 24,H. BULLS HEAD H  ,",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1524","H. CAL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1525","H. CAL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1526","H. CAL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1527","88 LIBERTY,H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1529",NA,NA,NA,NA,NA,"3 AVE","142",NA,NA,NA
"1530","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1531",NA,NA,NA,NA,NA,"3 AVE","148",NA,NA,NA
"1532","H. LEGGETTS H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534","137 BROADWAY AND DRYGDS H 88 LEONARD,H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1536","H. .",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1537","H. ILL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1538","H. L. L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1539","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1540","H. J. O.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541",NA,NA,NA,NA,NA,"W 99","10 AVE.",NA,NA,NA
"1542",NA,NA,NA,NA,NA,"159","COURTLAND AVE.",NA,NA,NA
"1543",NA,NA,NA,NA,NA,"W 99","10 AVE.",NA,NA,NA
"1544",NA,NA,NA,NA,NA,"CONCORD AVE","163",NA,NA,NA
"1545","H. S I.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1546","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1549","H. AUDUBON PARK.",NA,NA,NA,NA,NA,NA,"AUDUBON",NA,NA
"1550",NA,NA,NA,NA,NA,"134","WILLIS AVE.",NA,NA,NA
"1551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1552",NA,NA,NA,NA,NA,"3 AVE","143",NA,NA,NA
"1553","W 121 37,H. SING SING",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1554",NA,NA,NA,"W 155","10 AVE.",NA,NA,NA,NA,NA
"1555",NA,NA,NA,NA,NA,"8 AVE","W 125",NA,NA,NA
"1556","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1557",NA,NA,NA,NA,NA,"WASHNAV","165",NA,NA,NA
"1558","H. ALBANY",NA,NA,NA,NA,NA,NA,"NY",NA,NA
"1559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1560",NA,NA,NA,NA,NA,"MOTT AVE","144",NA,NA,NA
"1561","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1562",NA,NA,NA,NA,NA,"ELTON AVE","158",NA,NA,NA
"1563",NA,NA,NA,NA,NA,"144","4 AVE.",NA,NA,NA
"1564",NA,NA,NA,NA,NA,"H 147",". ANNS AVE.",NA,NA,NA
"1565","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1566","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1567","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1568","H. O.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1569","H. O. .",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1570","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1571","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1572",NA,NA,NA,NA,NA,"BLVD","W",NA,NA,NA
"1573",NA,NA,NA,NA,NA,"3 AVE","166",NA,NA,NA
"1574","H AUDUBON PARK.",NA,NA,NA,NA,NA,NA,"AUDUBON",NA,NA
"1575","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1576","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1577",NA,NA,NA,"140","3 AVE.",NA,NA,NA,NA,NA
"1578",NA,NA,NA,NA,NA,"W 158","10 AVE.",NA,NA,NA
"1579",NA,NA,NA,NA,NA,"WILLIS AVE","141",NA,NA,NA
"1580","4 FULTON FISH MKT,H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1581",NA,NA,NA,NA,NA,"E 105","MADISON AVE.",NA,NA,NA
"1582",NA,NA,NA,NA,NA,"144","3 AVE.",NA,NA,NA
"1583","H. THROGGS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1584",NA,NA,NA,NA,NA,"10 AVE","W 63",NA,NA,NA
"1585",NA,NA,NA,"BERGEN AVE","149",NA,NA,NA,NA,NA
"1586",NA,NA,NA,NA,NA,"ANNS AVE","156",NA,NA,NA
"1587",NA,NA,NA,NA,NA,"8 AVE","W 142",NA,NA,NA
"1588",NA,NA,NA,NA,NA,"151","COURTLAND AVE.",NA,NA,NA
"1589",NA,NA,NA,"AVE A","E 117",NA,NA,NA,NA,NA
"1590",NA,NA,NA,NA,NA,"8 AVE","W 72",NA,NA,NA
"1591",NA,NA,NA,NA,NA,"H 144","WILLIS AVE.",NA,NA,NA
"1592",NA,NA,NA,NA,NA,"10 AVE","W 69",NA,NA,NA
"1593",NA,NA,NA,NA,NA,"W 126","6 AVE.",NA,NA,NA
"1594","H. HOFFMAN H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1595","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1596","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1597",NA,NA,NA,NA,NA,"4 AVE","E 133",NA,NA,NA
"1598","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1600","H. N. J",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1601",NA,NA,NA,"174","MADISON AVE.",NA,NA,NA,NA,NA
"1602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1603","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1604",NA,NA,NA,NA,NA,"1 AVE","E 119",NA,NA,NA
"1605","H. UNIVERSITY BLDG.",NA,NA,NA,NA,NA,NA,"UNIVERSITY",NA,NA
"1606","H. CAL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608",NA,NA,NA,NA,NA,"148","3 AVE.",NA,NA,NA
"1609","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610",NA,NA,NA,NA,NA,"W 85","10 AVE.",NA,NA,NA
"1611","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1613","H. FRANCE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1614","H. CAL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1615",NA,NA,NA,NA,NA,"H 140","WILLIS AVE.",NA,NA,NA
"1616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617","H. COL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1618","H. COL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619",NA,NA,NA,NA,NA,"H 146","MOTT AVE.",NA,NA,NA
"1620","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1623","H. O.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1624","H. O.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1625","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626","H. BMJN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1628","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1629","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1630",NA,NA,NA,NA,NA,"150","COURTLAND",NA,NA,NA
"1631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1634","H. CAL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1635",NA,NA,NA,"161","GROVE AVE.",NA,NA,NA,NA,NA
"1636","ROTUNDA CUSTOM H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1637",NA,NA,NA,NA,NA,"ANNS AVE","156",NA,NA,NA
"1638",NA,NA,NA,NA,NA,"10 AVE.","W",NA,NA,NA
"1639",NA,NA,NA,NA,NA,"10 AVE","W 125",NA,NA,NA
"1640","H. ARIZONA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642",NA,NA,NA,NA,NA,"GROVE AVE","101",NA,NA,NA
"1643",NA,NA,NA,NA,NA,"W 96","RIVERSIDE AVE.",NA,NA,NA
"1644",NA,NA,NA,NA,NA,"E 90","4 AVE.",NA,NA,NA
"1645","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647",NA,NA,NA,"3 AVE","169",NA,NA,NA,NA,NA
"1648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1650","H. CAL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1651","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1652","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1653",NA,NA,NA,NA,NA,"140","3 AVE.",NA,NA,NA
"1654","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1655","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1656","CUSTOM H",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657",NA,NA,NA,NA,NA,"W 85","11 AVE.",NA,NA,NA
"1658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659","H. BKLVN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664","H . DENIS H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665",NA,NA,NA,NA,NA,"W 101","9 AVE.",NA,NA,NA
"1666","H. . DENIS H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1670","H. REFUSED",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671",NA,NA,NA,NA,NA,"ROBBINS AVE","151",NA,NA,NA
"1672","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1673",NA,NA,NA,NA,NA,"W 143","TWELH AVE.",NA,NA,NA
"1674","H. N. H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675",NA,NA,NA,NA,NA,"H 150","3 AVE.",NA,NA,NA
"1676","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1677",NA,NA,NA,NA,NA,"3 AVE","152",NA,NA,NA
"1678","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1679",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1680","466 BRO ME,H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681","H. ILL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1682",NA,NA,NA,"W 58","10 AVE.",NA,NA,NA,NA,NA
"1683",NA,NA,NA,NA,NA,"8 AVE.","W",NA,NA,NA
"1684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685",NA,NA,NA,"E 96","MADISON AVE.",NA,NA,NA,NA,NA
"1686",NA,NA,NA,NA,NA,"136","3 AVE.",NA,NA,NA
"1687","STANDARD WATER METER CO H 69 ASTOR H.",NA,NA,NA,NA,NA,NA,NA,NA,"69"
"1688",NA,NA,NA,NA,NA,"H 168","UNION AVE.",NA,NA,NA
"1689","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1690","H. CAL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1691","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1692",NA,NA,NA,"MADISON AVE","E 16",NA,NA,NA,NA,NA
"1693",NA,NA,NA,NA,NA,"MANHATTAN","TWELH AVE.",NA,NA,NA
"1694","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1695",NA,NA,NA,NA,NA,"10 AVE","W 128",NA,NA,NA
"1696",NA,NA,NA,NA,NA,"W 109","9 AVE.",NA,NA,NA
"1697",NA,NA,NA,NA,NA,"1 AVE","E 122",NA,NA,NA
"1698",NA,NA,NA,"W 62","10 AVE.",NA,NA,NA,NA,NA
"1699",NA,NA,NA,NA,NA,"BLVD","W",NA,NA,NA
"1700",NA,NA,NA,NA,NA,"151","3 AVE.",NA,NA,NA
"1701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1702",NA,NA,NA,NA,NA,"W 117","6 AVE.",NA,NA,NA
"1703","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1704",NA,NA,NA,NA,NA,"AVE A","E 119",NA,NA,NA
"1705",NA,NA,NA,NA,NA,"143","3 AVE.",NA,NA,NA
"1706","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1707","68 NEW CHURCH AND V PRES H 197 BROADWAY,H. III.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1708",NA,NA,NA,NA,NA,"3 AVE","154",NA,NA,NA
"1709",NA,NA,NA,NA,NA,"H 144","R. R. AVE.",NA,NA,NA
"1710","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711","H. BUFF(I LO",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1713","H. CAL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1714",NA,NA,NA,NA,NA,"1 AVE","E 119",NA,NA,NA
"1715",NA,NA,NA,NA,NA,"3 AVE","147",NA,NA,NA
"1716",NA,NA,NA,"9 AVE","W 75",NA,NA,NA,NA,NA
"1717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1718",NA,NA,NA,NA,NA,"H 145","3 AVE.",NA,NA,NA
"1719","I C R R CO H 229 BROADWAY,H. ME.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1720",NA,NA,NA,"8 AVE","W 65",NA,NA,NA,NA,NA
"1721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1722","H. B KLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1723",NA,NA,NA,NA,NA,"WILLIS AVE","135",NA,NA,NA
"1724",NA,NA,NA,NA,NA,"FRANKLIN AVE","168",NA,NA,NA
"1725",NA,NA,NA,NA,NA,"3 AVE","170",NA,NA,NA
"1726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1728",NA,NA,NA,"W 52","BROADWAY",NA,NA,NA,NA,NA
"1729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731",NA,NA,NA,NA,NA,"W REAR 109","10 AVE.",NA,NA,NA
"1732",NA,NA,NA,NA,NA,"144","3 AVE.",NA,NA,NA
"1733","H. HOBO",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1734","H. KY.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1735","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1736","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1737","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1738","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1739",NA,NA,NA,NA,NA,"154","MORRIS AVE.",NA,NA,NA
"1740","212 AND 512 BROADWAY,H. FRENCHS H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1741","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1742","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1743",NA,NA,NA,NA,NA,"1 AVE","E 121",NA,NA,NA
"1744",NA,NA,NA,NA,NA,"MYRTLE AVE.","OCEAN AVE. J. C.",NA,NA,NA
"1745","W 234 29,H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1746","28 JAY,H. VT.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1748","40 UNIVERSITY BLDG,H. HO",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1749",NA,NA,NA,"E 122","1 AVE.",NA,NA,NA,NA,NA
"1750","H HOFFMAN H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1751","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1752","H. MT VERNON",NA,NA,NA,NA,NA,NA,"VERNON",NA,NA
"1753","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1754","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1755",NA,NA,NA,NA,NA,"168","UNION AVE.",NA,NA,NA
"1756","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1757","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1758","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1759","H. . DENIS H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1760","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1761",NA,NA,NA,NA,NA,"WASHN AVE","169",NA,NA,NA
"1762",NA,NA,NA,NA,NA,"W 94","RIVERSIDE AVE.",NA,NA,NA
"1763","658 BROADWAY,H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1764","H BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1765","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1766",NA,NA,NA,NA,NA,"W 99","8 AVE.",NA,NA,NA
"1767",NA,NA,NA,NA,NA,"W 99","8 AVE.",NA,NA,NA
"1768",NA,NA,NA,"E 70","1 AVE.",NA,NA,NA,NA,NA
"1769",NA,NA,NA,NA,NA,"ROBBINS AVE","147",NA,NA,NA
"1770",NA,NA,NA,"ANNS AVE","149",NA,NA,NA,NA,NA
"1771",NA,NA,NA,NA,NA,"156","ROBBINS AVE.",NA,NA,NA
"1772","SONORA COLONIZATION ASSN H 59 ASTOR H.",NA,NA,NA,NA,NA,NA,NA,NA,"59"
"1773","H. UNIVERSITY BLDG.",NA,NA,NA,NA,NA,NA,"UNIVERSITY",NA,NA
"1774","H BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1775",NA,NA,NA,NA,NA,"COURTLAND AVE","151",NA,NA,NA
"1776","H. AUDUBONPK.",NA,NA,NA,NA,NA,NA,"AUDUBON",NA,NA
"1777",NA,NA,NA,NA,NA,"GROVE","163",NA,NA,NA
"1778",NA,NA,NA,NA,NA,"W 86","RIVERSIDE AVE.",NA,NA,NA
"1779",NA,NA,NA,NA,NA,"H 10 AVE","W 67",NA,NA,NA
"1780",NA,NA,NA,NA,NA,"W 130","TWELH AVE.",NA,NA,NA
"1781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1782","78 BARCLAY,H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1783","H. BELVEDERE H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1784","H. YONK",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1785","H. BELVEDERE H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1786","E 2 23,H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1787",NA,NA,NA,NA,NA,"166","WASHN , AVE.",NA,NA,NA
"1788",NA,NA,NA,NA,NA,"143","3 AVE.",NA,NA,NA
"1789","W 54 32,H. W HOBOKEN",NA,NA,NA,NA,NA,NA,"HOBOKEN",NA,NA
"1790",NA,NA,NA,NA,NA,"145","3 AVE.",NA,NA,NA
"1791",NA,NA,NA,NA,NA,"10 AVE","W 80",NA,NA,NA
"1792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1793",NA,NA,NA,NA,NA,"9 AVE","W 76",NA,NA,NA
"1794",NA,NA,NA,NA,NA,"143","WILLIS AVE.",NA,NA,NA
"1795","H. O.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1796",NA,NA,NA,"W 67","9 AVE.",NA,NA,NA,NA,NA
"1797","W 100 45,H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1798","H HO",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801",NA,NA,NA,NA,NA,"3 AVE","166",NA,NA,NA
"1802",NA,NA,NA,"E 80","3 AVE.",NA,NA,NA,NA,NA
