"","col1","col2","col3","col4","col5","col6","col7","col8","col9","col10"
"1395","214 B.WAY,H. NATIONAL H.",NA,NA,NA,NA,NA,NA,"TIONA",NA,NA
"1396",NA,NA,NA,NA,NA,"E 32","AVE H 3",NA,NA,NA
"1397",NA,NA,NA,NA,NA,"W 35","AVE H 9",NA,NA,NA
"1398","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1399",NA,NA,NA,"W 40","BROADWAY",NA,NA,NA,NA,NA
"1400","H. TAPPANTOWN",NA,NA,NA,NA,NA,NA,"TAPPAN",NA,NA
"1401","H. S. BROOKLYN",NA,NA,NA,NA,NA,NA,"BROOKLYN",NA,NA
"1402","S H. BROOKLYN",NA,NA,NA,NA,NA,NA,"BROOKLYN",NA,NA
"1403","H. MANSION   , BROOKLYN",NA,NA,NA,NA,NA,NA,"BROOKLYN",NA,NA
"1404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1406","H. CARMANSVILLE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1407",NA,NA,NA,"TWELH","AVE H 3",NA,NA,NA,NA,NA
"1408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1409",NA,NA,NA,NA,NA,"W 37","AVE H 8",NA,NA,NA
"1410",NA,NA,NA,NA,NA,"W 30","AVE H 9",NA,NA,NA
"1411",NA,NA,NA,"W 33","AVE H 10",NA,NA,NA,NA,NA
"1412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1414",NA,NA,NA,NA,NA,"E 28","AVE H 1",NA,NA,NA
"1415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416",NA,NA,NA,"CONCORD","WASHINGTON , BROOKLYN",NA,NA,NA,NA,NA
"1417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419","H. N.Y.THOTEL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1420","H. RAMAPO",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1421",NA,NA,NA,NA,NA,"EIGHTYNINTH","AVE H 8",NA,NA,NA
"1422","H. BRKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1423","H. WESTERN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1424","H. SING SING",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1426",NA,NA,NA,NA,NA,"3, E H 19","AVE H 3",NA,NA,NA
"1427","H. HARLEM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1429",NA,NA,NA,NA,NA,"W 30","AVE H 7",NA,NA,NA
"1430","H. SWITZERLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1431",NA,NA,NA,NA,NA,"E 24",NA,NA,NA,NA
"1432","38 BROADWAY , ASTOR H.","38","BROADWAY , ASTOR H.",NA,NA,NA,NA,NA,NA,NA
"1433",NA,NA,NA,NA,NA,"E 36","AVE H 3",NA,NA,NA
"1434",NA,NA,NA,NA,NA,"AVE A","E 14",NA,NA,NA
"1435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1436","H WMSBURG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1437","H. WMSBURG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1438","H. N. LONDON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442",NA,NA,NA,NA,NA,"E 24","AVE H 2",NA,NA,NA
"1443",NA,NA,NA,NA,NA,"10, W H 22","AVE H 10",NA,NA,NA
"1444",NA,NA,NA,"PIKE","WATER",NA,NA,NA,NA,NA
"1445",NA,NA,NA,NA,NA,"E 31","AVE H 3",NA,NA,NA
"1446","H. ASTOR H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1449",NA,NA,NA,"BROOME","EAST",NA,NA,NA,NA,NA
"1450",NA,NA,NA,"W 33","BROADWAY",NA,NA,NA,NA,NA
"1451","H. E FNDIES",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1452",NA,NA,NA,NA,NA,"MADISON AVE","E 30",NA,NA,NA
"1453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1455",NA,NA,NA,"E 81","AV2 GREENWICH",NA,NA,NA,NA,NA
"1456","H. N. RCHLLE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1459","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1462",NA,NA,NA,"10","W 29, H Ã¢ÂÂ AVE H 10",NA,NA,NA,NA,NA
"1463",NA,NA,NA,NA,NA,"4 E H 30","AVE H 4",NA,NA,NA
"1464",NA,NA,NA,"AVE. C","E LLTH",NA,NA,NA,NA,NA
"1465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1466",NA,NA,NA,NA,NA,"W 31","AVE H 10",NA,NA,NA
"1467",NA,NA,NA,NA,NA,"W R 37","AVE H 9",NA,NA,NA
"1468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1469",NA,NA,NA,NA,NA,"W R 37","AVE H 8",NA,NA,NA
"1470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1471",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1472","E H 18 CAV 1","18","CAV 1",NA,NA,NA,NA,NA,"18","1"
"1473",NA,NA,NA,NA,NA,"E 26","AVE H 2",NA,NA,NA
"1474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1475",NA,NA,NA,NA,NA,"TWELH","AVE. A",NA,NA,NA
"1476",NA,NA,NA,NA,NA,"BROADWAY","W 27",NA,NA,NA
"1477",NA,NA,NA,NA,NA,"E R 36","AVE H 2",NA,NA,NA
"1478",NA,NA,NA,"WASHINGTON","BETHUNE",NA,NA,NA,NA,NA
"1479","H. HARLEM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481",NA,NA,NA,NA,NA,"W 37","AVE H 9",NA,NA,NA
"1482",NA,NA,NA,NA,NA,"10, W H 23","AVE H 10",NA,NA,NA
"1483",NA,NA,NA,NA,NA,"W 33","AVE H 8",NA,NA,NA
"1484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1485",NA,NA,NA,NA,NA,"W 31","AVE H 8",NA,NA,NA
"1486",NA,NA,NA,NA,NA,"W 33","AVE 10",NA,NA,NA
"1487",NA,NA,NA,NA,NA,"W 38","AVE H 6",NA,NA,NA
"1488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1489",NA,NA,NA,NA,NA,"W R 33","AVE H 10",NA,NA,NA
"1490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491",NA,NA,NA,NA,NA,"2","E 26, E H N 26 AVE H 2",NA,NA,NA
"1492",NA,NA,NA,NA,NA,"W 38","AVE H 6",NA,NA,NA
"1493","H. SKILMAN  , BROOKLYN",NA,NA,NA,NA,NA,NA,"BROOKLYN",NA,NA
"1494","H. AMERICAN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1495","H. WMSBG.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496",NA,NA,NA,"10, W H 33","AVE H 10",NA,NA,NA,NA,NA
"1497",NA,NA,NA,NA,NA,"9, W H 37","AVE H 9",NA,NA,NA
"1498",NA,NA,NA,NA,NA,"MADISON AVE","E 26",NA,NA,NA
"1499",NA,NA,NA,NA,NA,"W 35","AVE H 7",NA,NA,NA
"1500",NA,NA,NA,NA,NA,"W 34","AVE H 7",NA,NA,NA
"1501",NA,NA,NA,NA,NA,"W 32","AVE H 7",NA,NA,NA
"1502",NA,NA,NA,NA,NA,"W 31","AVE H 10",NA,NA,NA
"1503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1504",NA,NA,NA,NA,NA,"E 13","AVE. A",NA,NA,NA
"1505",NA,NA,NA,NA,NA,"W 30","AVE H 7",NA,NA,NA
"1506",NA,NA,NA,NA,NA,"10 W H 25","AVE H 10",NA,NA,NA
"1507","278 PE*RL,H. LANSINGBURG  , N. Y",NA,NA,NA,NA,NA,NA,"LANSINGBURG",NA,NA
"1508","44 WALL , IRVING H.","44","WALL , IRVING H.",NA,NA,NA,NA,NA,NA,NA
"1509",NA,NA,NA,NA,NA,"E 28","AVE H 4",NA,NA,NA
"1510","H. SENECA CO.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1511",NA,NA,NA,NA,NA,"W R 33","AVE H 10",NA,NA,NA
"1512",NA,NA,NA,NA,NA,"W 30","AVE H 9",NA,NA,NA
"1513","H. CALIFORNIA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514",NA,NA,NA,NA,NA,"3, E H 22","AVE H 3",NA,NA,NA
"1515","H. WBURG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1516",NA,NA,NA,NA,NA,"W 22","AVE H 7",NA,NA,NA
"1517",NA,NA,NA,NA,NA,"E R 31","AVE H 4",NA,NA,NA
"1518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519",NA,NA,NA,NA,NA,"W 25","AVE H 8",NA,NA,NA
"1520",NA,NA,NA,NA,NA,"H 50","AVE H 4",NA,NA,NA
"1521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1522","H. JAMAICA  , LONG ISLAND",NA,NA,NA,NA,NA,NA,"LONG ISLAND",NA,NA
"1523",NA,NA,NA,NA,NA,"E 37","AVE H 4",NA,NA,NA
"1524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1526",NA,NA,NA,NA,NA,"BROAD WAY","W 39",NA,NA,NA
"1527","H. HUNTINGTON",NA,NA,NA,NA,NA,NA,"HUNT",NA,NA
"1528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1529","H. HAWKSWOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1530",NA,NA,NA,NA,NA,"1, H MADISON AVE","E 30",NA,NA,NA
"1531","H. BLOOMDALE",NA,NA,NA,NA,NA,NA,"DALE",NA,NA
"1532",NA,NA,NA,NA,NA,"E 24","AVE H 1",NA,NA,NA
"1533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1535","H. CARLTON H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1536","H. ENGLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1537","H. ASTOR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1538","H. ENGLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1539",NA,NA,NA,NA,NA,"E 26","AVE H 2",NA,NA,NA
"1540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1542",NA,NA,NA,NA,NA,"W R 37","AVE H 9",NA,NA,NA
"1543",NA,NA,NA,NA,NA,"W R 37","AVE H 9",NA,NA,NA
"1544",NA,NA,NA,NA,NA,"AVE A","E 14",NA,NA,NA
"1545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1546",NA,NA,NA,NA,NA,"LEXINGTON AVE","E 32",NA,NA,NA
"1547",NA,NA,NA,NA,NA,"LEXINGTON AVE","E 32",NA,NA,NA
"1548","H. S. BROOKLYN",NA,NA,NA,NA,NA,NA,"BROOKLYN",NA,NA
"1549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1550",NA,NA,NA,NA,NA,"LEXINGTON AVE","E 32",NA,NA,NA
"1551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1553","H. SHREWS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1556","H. CARMANVILLE",NA,NA,NA,NA,NA,NA,"MANVILLE",NA,NA
"1557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1560","H. SOW LLTH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1563","H. WMSBG.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1564","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1565","H. ALBANY",NA,NA,NA,NA,NA,NA,"NY",NA,NA
"1566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1567",NA,NA,NA,NA,NA,"AMITY","CLINTON , BROOKLYN",NA,NA,NA
"1568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1570",NA,NA,NA,NA,NA,"W 14","AVE H 10",NA,NA,NA
"1571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1572",NA,NA,NA,NA,NA,"W 29","AVE H 8",NA,NA,NA
"1573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1574","H. HARSIMUS  , NEW JERSEY",NA,NA,NA,NA,NA,NA,"NEW JERSEY",NA,NA
"1575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1577","H 287 AND 290 WATER  , AND 51 NEW,H. S. BROOKLYN",NA,NA,NA,NA,NA,NA,"BROOKLYN",NA,NA
"1578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580","H. BROOKLJ",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581","H. WESTCHESTER",NA,NA,NA,NA,NA,NA,"WESTCHESTER",NA,NA
"1582",NA,NA,NA,NA,NA,"7, W H 32","AVE H 7",NA,NA,NA
"1583",NA,NA,NA,"HIGH","PEARL , BROOKLYN",NA,NA,NA,NA,NA
"1584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1585","H. WIL LIAMSBURGH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1586","H. IS LAMARTINE PL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1588","H. DOBBS TER.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1589",NA,NA,NA,NA,NA,"W 26","AVE H 9",NA,NA,NA
"1590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1591",NA,NA,NA,NA,NA,"W 38","AVE H 6",NA,NA,NA
"1592",NA,NA,NA,NA,NA,"W 38","BROADWAY",NA,NA,NA
"1593","H. S E.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1595",NA,NA,NA,NA,NA,"W 41","AVE H 8",NA,NA,NA
"1596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1599",NA,NA,NA,NA,NA,"W 37","AVE H 8",NA,NA,NA
"1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1601",NA,NA,NA,NA,NA,"E 33","BROADWAY",NA,NA,NA
"1602",NA,NA,NA,NA,NA,"W 37","AVE H 9",NA,NA,NA
"1603",NA,NA,NA,NA,NA,"W 35","AVE H 6",NA,NA,NA
"1604",NA,NA,NA,NA,NA,"10, W H 32","AVE H 10",NA,NA,NA
"1605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1606",NA,NA,NA,NA,NA,"E 40","AVE H 2",NA,NA,NA
"1607",NA,NA,NA,"8","W 42, W H N 42 AVE H 8","8 W C 42, W H 42","AVE H 8",NA,NA,NA
"1608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1609","H. MERCHANTS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611","H. ENGLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612",NA,NA,NA,NA,NA,"W 39","AVE H 8",NA,NA,NA
"1613",NA,NA,NA,NA,NA,"W 22","AVE H 10",NA,NA,NA
"1614","39 B.WAY,H. BARNUMS HO",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617","H. BIISTOL. R. I.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619","H HUD SON. N. Y.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1620",NA,NA,NA,NA,NA,"E 28","AVE H 1",NA,NA,NA
"1621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1624",NA,NA,NA,NA,NA,"W 37","AVE H 8",NA,NA,NA
"1625",NA,NA,NA,NA,NA,"E 14","AVE H 2",NA,NA,NA
"1626","H. BARNUMS H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1627",NA,NA,NA,NA,NA,"W 38","AVE H 6",NA,NA,NA
"1628",NA,NA,NA,"4, E H 30","AVE H 4",NA,NA,NA,NA,NA
"1629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630",NA,NA,NA,NA,NA,"W 40","AVE H 7",NA,NA,NA
"1631",NA,NA,NA,NA,NA,"E 22","AVE H 3",NA,NA,NA
"1632",NA,NA,NA,NA,NA,"10, W H 33","AVE H 10",NA,NA,NA
"1633",NA,NA,NA,NA,NA,"E 31","AVE H 3",NA,NA,NA
"1634",NA,NA,NA,NA,NA,"E 33","AVE H 2",NA,NA,NA
"1635","H. WMBG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1636","H ASTOR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1639","H. W BURG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640",NA,NA,NA,NA,NA,"W 42","AVE H 9",NA,NA,NA
"1641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642","H Ã¢ÂÂ",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643",NA,NA,NA,NA,NA,"H 23","AVE N H 7",NA,NA,NA
"1644",NA,NA,NA,NA,NA,"E 24","AVE , H 2",NA,NA,NA
"1645","H H 40N.MOORE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648","H. BROOK J",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649","H. ASTOR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652","H. LONDON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653",NA,NA,NA,"8, W H 41","AVE H 8",NA,NA,NA,NA,NA
"1654",NA,NA,NA,NA,NA,"E 26","AVE H 3",NA,NA,NA
"1655","H. NATIONAL",NA,NA,NA,NA,NA,NA,"TIONA",NA,NA
"1656",NA,NA,NA,NA,NA,"W 32","AVE H 7",NA,NA,NA
"1657","H. NORTH ATTLEBOROUGH  , MASS.",NA,NA,NA,NA,NA,NA,"BOROUGH",NA,NA
"1658",NA,NA,NA,"WHITE","BROADWAY",NA,NA,NA,NA,NA
"1659",NA,NA,NA,NA,NA,"W 28","AVE H 9",NA,NA,NA
"1660","H HOBKN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662",NA,NA,NA,NA,NA,"8, W H 30","AVE H 8",NA,NA,NA
"1663","H. SHEMETA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665","H. BARNUMS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666",NA,NA,NA,"E 33","LEXINGTON AVE",NA,NA,NA,NA,NA
"1667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668",NA,NA,NA,NA,NA,"FOOT 54","R.",NA,NA,NA
"1669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1670",NA,NA,NA,NA,NA,"FOOT 54","R.",NA,NA,NA
"1671",NA,NA,NA,NA,NA,"H 54","R.",NA,NA,NA
"1672",NA,NA,NA,"E 27","AVE H 2",NA,NA,NA,NA,NA
"1673",NA,NA,NA,NA,NA,"E 14","AVE H 2",NA,NA,NA
"1674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675","H. CANADA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676",NA,NA,NA,"GRAND","HENDRICKSON , JERSEY CITY",NA,NA,NA,NA,NA
"1677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1678",NA,NA,NA,NA,NA,"SACKETT","CLINTON , BROOKLYN",NA,NA,NA
"1679",NA,NA,NA,NA,NA,"6, W H 30","AVE H 6",NA,NA,NA
"1680","H IOS ANTHONY",NA,NA,NA,NA,NA,NA,"NY",NA,NA
"1681","H. FRENCHS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1682",NA,NA,NA,NA,NA,"W H 42","AVE H 8",NA,NA,NA
"1683",NA,NA,NA,NA,NA,"DEAN","POWERS , BROOKLYN",NA,NA,NA
"1684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685","68 BROADWAY,H. EUROPE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1686",NA,NA,NA,NA,NA,"W 23","AVE.",NA,NA,NA
"1687","H. W W.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688","H. WEEBAWK",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689",NA,NA,NA,NA,NA,"E 21","AVE H 3",NA,NA,NA
"1690",NA,NA,NA,NA,NA,"9, W H 31","AVE H 9",NA,NA,NA
"1691",NA,NA,NA,NA,NA,"10, W H 23","AVE H 10",NA,NA,NA
"1692",NA,NA,NA,"AVE A","10",NA,NA,NA,NA,NA
"1693",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1694",NA,NA,NA,NA,NA,"11, W H 29","AVE H 11",NA,NA,NA
"1695",NA,NA,NA,NA,NA,"E 25","AVE H 2",NA,NA,NA
"1696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697",NA,NA,NA,"W 18","AVE H 5",NA,NA,NA,NA,NA
"1698","H. WMSBURG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701",NA,NA,NA,NA,NA,"E 32","AVE H 3",NA,NA,NA
"1702","1 MAIDEN LN,H. GOWANUS  , L. I.",NA,NA,NA,NA,NA,NA,"L. I.",NA,NA
"1703",NA,NA,NA,"H 86","AVE H 2",NA,NA,NA,NA,NA
"1704","H COOPERSTOWN  , N. Y.",NA,NA,NA,NA,NA,NA,"COOPERSTOWN",NA,NA
"1705","H. RAVENSWOOD  , L. I",NA,NA,NA,NA,NA,NA,"RAVENSWOOD",NA,NA
"1706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707",NA,NA,NA,"AVE. B","8",NA,NA,NA,NA,NA
"1708","H. MERCHANTS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709","H. BRIGHTON,MASS",NA,NA,NA,NA,NA,NA,"BRIGHTON",NA,NA
"1710",NA,NA,NA,"W 23","AVE H 8",NA,NA,NA,NA,NA
"1711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712",NA,NA,NA,NA,NA,"H 23","AVE H 5",NA,NA,NA
"1713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1714","H BGPORT",NA,NA,NA,NA,NA,NA,"GPO",NA,NA
"1715","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1716",NA,NA,NA,"SANDS","WASHINGTON , BROOKLYN",NA,NA,NA,NA,NA
"1717","H H 39N AVE H 3",NA,NA,NA,NA,NA,NA,NA,NA,"AVE H"
"1718","H. U. S.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1719","H. DROOKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1721",NA,NA,NA,NA,NA,"TWELH","AVE. A",NA,NA,NA
"1722",NA,NA,NA,NA,NA,"H 28","MADISON AVE.",NA,NA,NA
"1723","H. PARA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1724","H. JUDSONS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1725",NA,NA,NA,NA,NA,"H 79","AVE H 4",NA,NA,NA
"1726",NA,NA,NA,NA,NA,"E 28","AVE H 4",NA,NA,NA
"1727","H. DUNNING H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1730",NA,NA,NA,"E 26","LEXINGTON AVE",NA,NA,NA,NA,NA
"1731","H. CALIFORNIA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1732","H. WESTERN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1734",NA,NA,NA,NA,NA,"10, W H 42","AVE H 10",NA,NA,NA
"1735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1736",NA,NA,NA,"10, W H 38","AVE H 10",NA,NA,NA,NA,NA
"1737",NA,NA,NA,NA,NA,"4, E H 42","AVE H 4",NA,NA,NA
"1738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1739",NA,NA,NA,NA,NA,"W 37","AVE H 8",NA,NA,NA
"1740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1741",NA,NA,NA,"9, W H 37","AVE H 9",NA,NA,NA,NA,NA
"1742",NA,NA,NA,NA,NA,"E 36","AVE H 3",NA,NA,NA
"1743",NA,NA,NA,NA,NA,"W 48","AVE H 9",NA,NA,NA
"1744",NA,NA,NA,NA,NA,"3 , EXCHANGE 417 BROADWAY, W H 33","BROADWAY",NA,NA,NA
