"","hn_1","best_match","street_type","base_function","suffix_true","both_true"
"2555",NA,"BROOKLYN MARKET","ST","BROOKLYN MARKET ST","BROOKLYN MARKET ST","BROOKLYN MARKET ST"
"2556",29,"FULTON","ST","29 FULTON ST","29 FULTON ST","29 FULTON ST"
"2557",NA,"","ST",NA,NA,NA
"2558",93,"FULLON","ST","93 FULLON ST","93 FULLON ST","93 FULLON ST"
"2559",NA,"","ST",NA,NA,NA
"2560",NA,"","ST",NA,NA,NA
"2561",NA,"","ST",NA,NA,NA
"2562",NA,"","ST",NA,NA,NA
"2563",NA,"","ST",NA,NA,NA
"2564",NA,"","ST",NA,NA,NA
"2565",NA,"","ST",NA,NA,NA
"2566",NA,"","ST",NA,NA,NA
"2567",NA,"","ST",NA,NA,NA
"2568",NA,"","ST",NA,NA,NA
"2569",NA,"","ST",NA,NA,NA
"2570",NA,"","ST",NA,NA,NA
"2571",NA,"","ST",NA,NA,NA
"2572",NA,"","ST",NA,NA,NA
"2573",NA,"","ST",NA,NA,NA
"2574",NA,"","ST",NA,NA,NA
"2575",NA,"","ST",NA,NA,NA
"2576",NA,"","ST",NA,NA,NA
"2577",NA,"","ST",NA,NA,NA
"2578",NA,"","ST",NA,NA,NA
"2579",NA,"","ST",NA,NA,NA
"2580",NA,"","ST",NA,NA,NA
"2581",NA,"","ST",NA,NA,NA
"2582",NA,"","ST",NA,NA,NA
"2583",NA,"","ST",NA,NA,NA
"2584",77,"MAIN","ST","77 MAIN ST","77 MAIN ST","77 MAIN ST"
"2585",NA,"","ST",NA,NA,NA
"2586",468,"PEARL","ST","468 PEARL ST","468 PEARL ST","468 PEARL ST"
"2587",NA,"","ST",NA,NA,NA
"2588",NA,"","ST",NA,NA,NA
"2589",NA,"","ST",NA,NA,NA
"2590",NA,"","ST",NA,NA,NA
"2591",NA,"","ST",NA,NA,NA
"2592",NA,"","ST",NA,NA,NA
"2593",NA,"","ST",NA,NA,NA
"2594",NA,"","ST",NA,NA,NA
"2595",NA,"","ST",NA,NA,NA
"2596",NA,"","ST",NA,NA,NA
"2597",NA,"","ST",NA,NA,NA
"2598",NA,"","ST",NA,NA,NA
"2599",NA,"CARPENTER THOMAS PREST KINGS CO MUTUAL INS CO 40 FUB TON","ST","CARPENTER THOMAS PREST KINGS CO MUTUAL INS CO 40 FUB TON ST","CARPENTER THOMAS PREST KINGS CO MUTUAL INS CO 40TH FUB TON ST","CARPENTER THOMAS PREST KINGS CO MUTUAL INS CO 40TH FUB TON ST"
"2600",54,"BROAD","ST","54 BROAD ST","54 BROAD ST","54 BROAD ST"
"2601",NA,"","ST",NA,NA,NA
"2602",NA,"","ST",NA,NA,NA
"2603",NA,"","ST",NA,NA,NA
"2604",NA,"","ST",NA,NA,NA
"2605",NA,"","ST",NA,NA,NA
"2606",NA,"","ST",NA,NA,NA
"2607",NA,"","ST",NA,NA,NA
"2608",NA,"","ST",NA,NA,NA
"2609",NA,"","ST",NA,NA,NA
"2610",NA,"","ST",NA,NA,NA
"2611",NA,"","ST",NA,NA,NA
"2612",NA,"","ST",NA,NA,NA
"2613",NA,"","ST",NA,NA,NA
"2614",NA,"","ST",NA,NA,NA
"2615",NA,"","ST",NA,NA,NA
"2616",NA,"","ST",NA,NA,NA
"2617",NA,"","ST",NA,NA,NA
"2618",NA,"","ST",NA,NA,NA
"2619",NA,"","ST",NA,NA,NA
"2620",NA,"","ST",NA,NA,NA
"2621",NA,"","ST",NA,NA,NA
"2622",NA,"","ST",NA,NA,NA
"2623",NA,"","ST",NA,NA,NA
"2624",NA,"","ST",NA,NA,NA
"2625",NA,"","ST",NA,NA,NA
"2626",NA,"","ST",NA,NA,NA
"2627",NA,"","ST",NA,NA,NA
"2628",NA,"","ST",NA,NA,NA
"2629",NA,"","ST",NA,NA,NA
"2630",NA,"","ST",NA,NA,NA
"2631",NA,"","ST",NA,NA,NA
"2632",NA,"","ST",NA,NA,NA
"2633",NA,"","ST",NA,NA,NA
"2634",NA,"","ST",NA,NA,NA
"2635",NA,"","ST",NA,NA,NA
"2636",NA,"","ST",NA,NA,NA
"2637",NA,"","ST",NA,NA,NA
"2638",NA,"","ST",NA,NA,NA
"2639",NA,"","ST",NA,NA,NA
"2640",NA,"","ST",NA,NA,NA
"2641",NA,"","ST",NA,NA,NA
"2642",NA,"CT","ST","CT ST","CT ST","CT ST"
"2643",NA,"","ST",NA,NA,NA
"2644",NA,"","ST",NA,NA,NA
"2645",NA,"","ST",NA,NA,NA
"2646",NA,"","ST",NA,NA,NA
"2647",NA,"","ST",NA,NA,NA
"2648",NA,"WALL AND PEARL","ST","WALL AND PEARL ST","WALL AND PEARL ST","WALL AND PEARL ST"
"2649",NA,"","ST",NA,NA,NA
"2650",NA,"","ST",NA,NA,NA
"2651",NA,"","ST",NA,NA,NA
"2652",NA,"","ST",NA,NA,NA
"2653",NA,"","ST",NA,NA,NA
"2654",NA,"","ST",NA,NA,NA
"2655",NA,"","ST",NA,NA,NA
"2656",NA,"","ST",NA,NA,NA
"2657",NA,"","ST",NA,NA,NA
"2658",NA,"","ST",NA,NA,NA
"2659",111,"FRONT","ST","111 FRONT ST","111 FRONT ST","111 FRONT ST"
"2660",NA,"","ST",NA,NA,NA
"2661",NA,"","ST",NA,NA,NA
"2662",NA,"","ST",NA,NA,NA
"2663",NA,"","ST",NA,NA,NA
"2664",NA,"","ST",NA,NA,NA
"2665",NA,"","ST",NA,NA,NA
"2666",NA,"","ST",NA,NA,NA
"2667",NA,"","ST",NA,NA,NA
"2668",NA,"","ST",NA,NA,NA
"2669",90,"PINE","ST","90 PINE ST","90 PINE ST","90 PINE ST"
"2670",NA,"","ST",NA,NA,NA
"2671",NA,"","ST",NA,NA,NA
"2672",NA,"","ST",NA,NA,NA
"2673",245,"PEARL","ST","245 PEARL ST","245 PEARL ST","245 PEARL ST"
"2674",NA,"","ST",NA,NA,NA
"2675",NA,"","ST",NA,NA,NA
"2676",NA,"","ST",NA,NA,NA
"2677",NA,"","ST",NA,NA,NA
"2678",NA,"","ST",NA,NA,NA
"2679",NA,"","ST",NA,NA,NA
"2680",NA,"","ST",NA,NA,NA
"2681",NA,"","ST",NA,NA,NA
"2682",NA,"","ST",NA,NA,NA
"2683",NA,"","ST",NA,NA,NA
"2684",NA,"","ST",NA,NA,NA
"2685",NA,"","ST",NA,NA,NA
"2686",NA,"","ST",NA,NA,NA
"2687",NA,"","ST",NA,NA,NA
"2688",NA,"","ST",NA,NA,NA
"2689",NA,"","ST",NA,NA,NA
"2690",NA,"","ST",NA,NA,NA
"2691",NA,"","ST",NA,NA,NA
"2692",NA,"","ST",NA,NA,NA
"2693",NA,"","ST",NA,NA,NA
"2694",NA,"","ST",NA,NA,NA
"2695",NA,"","ST",NA,NA,NA
"2696",NA,"","ST",NA,NA,NA
"2697",NA,"","ST",NA,NA,NA
"2698",NA,"","ST",NA,NA,NA
"2699",NA,"","ST",NA,NA,NA
"2700",NA,"1U5 FRONT","ST","1U5 FRONT ST","1STU5 FRONT ST","1STU5 FRONT ST"
"2701",NA,"","ST",NA,NA,NA
"2702",NA,"","ST",NA,NA,NA
"2703",NA,"","ST",NA,NA,NA
"2704",NA,"","ST",NA,NA,NA
"2705",NA,"","ST",NA,NA,NA
"2706",NA,"","ST",NA,NA,NA
"2707",NA,"","ST",NA,NA,NA
"2708",NA,"","ST",NA,NA,NA
"2709",NA,"","ST",NA,NA,NA
"2710",NA,"","ST",NA,NA,NA
"2711",NA,"","ST",NA,NA,NA
"2712",NA,"","ST",NA,NA,NA
"2713",87,"FRONT","ST","87 FRONT ST","87 FRONT ST","87 FRONT ST"
"2714",NA,"","ST",NA,NA,NA
"2715",NA,"","ST",NA,NA,NA
"2716",120,"FULTON","ST","120 FULTON ST","120 FULTON ST","120 FULTON ST"
"2717",NA,"","ST",NA,NA,NA
"2718",NA,"","ST",NA,NA,NA
"2719",14,"PINE","ST","14 PINE ST","14 PINE ST","14 PINE ST"
"2720",NA,"","ST",NA,NA,NA
"2721",37,"FULTON AND FLUSHING","ST","37 FULTON AND FLUSHING ST","37 FULTON AND FLUSHING ST","37 FULTON AND FLUSHING ST"
"2722",NA,"","ST",NA,NA,NA
"2723",1,"H ALL","ST","1 H ALL ST","1 H ALL ST","1 H ALL ST"
"2724",NA,"","ST",NA,NA,NA
"2725",NA,"","ST",NA,NA,NA
"2726",NA,"","ST",NA,NA,NA
"2727",13,"ATLANTIC","ST","13 ATLANTIC ST","13 ATLANTIC ST","13 ATLANTIC ST"
"2728",NA,"CITY WEIGHER","ST","CITY WEIGHER ST","CITY WEIGHER ST","CITY WEIGHER ST"
"2729",NA,"","ST",NA,NA,NA
"2730",NA,"","ST",NA,NA,NA
"2731",NA,"HICKS","ST","HICKS ST","HICKS ST","HICKS ST"
"2732",NA,"","ST",NA,NA,NA
"2733",NA,"","ST",NA,NA,NA
"2734",NA,"","ST",NA,NA,NA
"2735",NA,"FULTON FERRY","ST","FULTON FERRY ST","FULTON FERRY ST","FULTON FERRY ST"
"2736",NA,"JAY AND PROSPECT","ST","JAY AND PROSPECT ST","JAY AND PROSPECT ST","JAY AND PROSPECT ST"
"2737",208,"PEARL","ST","208 PEARL ST","208 PEARL ST","208 PEARL ST"
"2738",NA,"","ST",NA,NA,NA
"2739",NA,"","ST",NA,NA,NA
"2740",NA,"","ST",NA,NA,NA
"2741",NA,"","ST",NA,NA,NA
"2742",NA,"","ST",NA,NA,NA
"2743",NA,"","ST",NA,NA,NA
"2744",NA,"","ST",NA,NA,NA
"2745",NA,"","ST",NA,NA,NA
